# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3372945	3373307	-							G3M57_RS15400	363		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3372945	3373307	-	WP_132089298.1	WP_132089298.1		c-type cytochrome			G3M57_RS15400	363	120	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3373341	3374396	-							G3M57_RS15405	1056		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3373341	3374396	-	WP_163231544.1	WP_163231544.1		sugar phosphate isomerase/epimerase			G3M57_RS15405	1056	351	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3374393	3375553	-							G3M57_RS15410	1161		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3374393	3375553	-	WP_163231545.1	WP_163231545.1		Gfo/Idh/MocA family oxidoreductase			G3M57_RS15410	1161	386	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3375553	3376542	-							G3M57_RS15415	990		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3375553	3376542	-	WP_056755398.1	WP_056755398.1		sugar phosphate isomerase/epimerase			G3M57_RS15415	990	329	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3376546	3377820	-							G3M57_RS15420	1275		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3376546	3377820	-	WP_163231547.1	WP_163231547.1		MFS transporter			G3M57_RS15420	1275	424	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3378003	3379016	+							G3M57_RS15425	1014		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3378003	3379016	+	WP_056755391.1	WP_056755391.1		LacI family transcriptional regulator			G3M57_RS15425	1014	337	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3379013	3379771	-							G3M57_RS15430	759		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3379013	3379771	-	WP_163233747.1	WP_163233747.1		DUF1080 domain-containing protein			G3M57_RS15430	759	252	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3380181	3382031	+							G3M57_RS15435	1851		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3380181	3382031	+	WP_163231549.1	WP_163231549.1		phosphoenolpyruvate carboxykinase (GTP)			G3M57_RS15435	1851	616	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3382083	3382838	+					tpiA		G3M57_RS15440	756		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3382083	3382838	+	WP_230983795.1	WP_230983795.1		triose-phosphate isomerase	tpiA		G3M57_RS15440	756	251	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3383380	3386463	+							G3M57_RS15445	3084		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3383380	3386463	+	WP_163231551.1	WP_163231551.1		TonB-dependent receptor			G3M57_RS15445	3084	1027	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3386800	3387432	+							G3M57_RS15450	633		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3386800	3387432	+	WP_163231553.1	WP_163231553.1		DJ-1/PfpI family protein			G3M57_RS15450	633	210	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3387440	3389551	-							G3M57_RS15455	2112		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3387440	3389551	-	WP_163233748.1	WP_163233748.1		alpha-glucuronidase			G3M57_RS15455	2112	703	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3389764	3390975	+							G3M57_RS15460	1212		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3389764	3390975	+	WP_163231554.1	WP_163231554.1		D-galactonate dehydratase family protein			G3M57_RS15460	1212	403	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3391116	3391868	+							G3M57_RS15465	753		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3391116	3391868	+	WP_056755373.1	WP_056755373.1		FadR family transcriptional regulator			G3M57_RS15465	753	250	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3392042	3392386	-							G3M57_RS15470	345		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3392042	3392386	-	WP_163231556.1	WP_163231556.1		YciI family protein			G3M57_RS15470	345	114	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3392559	3393920	+							G3M57_RS15475	1362		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3392559	3393920	+	WP_163231559.1	WP_163231559.1		serine hydrolase			G3M57_RS15475	1362	453	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3394032	3396443	-							G3M57_RS15480	2412		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3394032	3396443	-	WP_163231561.1	WP_163231561.1		glycoside hydrolase family 3 C-terminal domain-containing protein			G3M57_RS15480	2412	803	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3396632	3397897	+							G3M57_RS15485	1266		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3396632	3397897	+	WP_230983793.1	WP_230983793.1		SGNH/GDSL hydrolase family protein			G3M57_RS15485	1266	421	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3398030	3401809	+							G3M57_RS15490	3780		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3398030	3401809	+	WP_163231565.1	WP_163231565.1		LamG domain-containing protein			G3M57_RS15490	3780	1259	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3401861	3402064	+							G3M57_RS15495	204		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3401861	3402064	+	WP_018060960.1	WP_018060960.1		hypothetical protein			G3M57_RS15495	204	67	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3402343	3402621	+							G3M57_RS15500	279		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3402343	3402621	+	WP_028037777.1	WP_028037777.1		HU family DNA-binding protein			G3M57_RS15500	279	92	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3402789	3403382	+							G3M57_RS15505	594		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3402789	3403382	+	WP_163231567.1	WP_163231567.1		hypothetical protein			G3M57_RS15505	594	197	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3403571	3405211	+							G3M57_RS15510	1641		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3403571	3405211	+	WP_163231570.1	WP_163231570.1		hypothetical protein			G3M57_RS15510	1641	546	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3405208	3406158	-							G3M57_RS15515	951		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3405208	3406158	-	WP_163233749.1	WP_163233749.1		helix-turn-helix domain-containing protein			G3M57_RS15515	951	316	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3406167	3407243	-							G3M57_RS15520	1077		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3406167	3407243	-	WP_163231572.1	WP_163231572.1		acetamidase/formamidase family protein			G3M57_RS15520	1077	358	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3407257	3408045	-					ygiD		G3M57_RS15525	789		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3407257	3408045	-	WP_163231573.1	WP_163231573.1		4,5-DOPA dioxygenase extradiol	ygiD		G3M57_RS15525	789	262	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3408042	3409271	-							G3M57_RS15530	1230		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3408042	3409271	-	WP_188916194.1	WP_188916194.1		Rieske 2Fe-2S domain-containing protein			G3M57_RS15530	1230	409	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3409547	3410401	+							G3M57_RS15535	855		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3409547	3410401	+	WP_163233751.1	WP_163233751.1		TauD/TfdA family dioxygenase			G3M57_RS15535	855	284	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3410530	3411351	+							G3M57_RS15540	822		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3410530	3411351	+	WP_163231575.1	WP_163231575.1		oxidoreductase			G3M57_RS15540	822	273	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3411479	3411964	+							G3M57_RS15545	486		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3411479	3411964	+	WP_163231578.1	WP_163231578.1		VOC family protein			G3M57_RS15545	486	161	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3411971	3413155	-							G3M57_RS15550	1185		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3411971	3413155	-	WP_163231580.1	WP_163231580.1		M23 family metallopeptidase			G3M57_RS15550	1185	394	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3413370	3414182	-							G3M57_RS15555	813		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3413370	3414182	-	WP_056755338.1	WP_056755338.1		TauD/TfdA family dioxygenase			G3M57_RS15555	813	270	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3414198	3414692	-							G3M57_RS15560	495		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3414198	3414692	-	WP_056755335.1	WP_056755335.1		flavin reductase family protein			G3M57_RS15560	495	164	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3414689	3416077	-							G3M57_RS15565	1389		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3414689	3416077	-	WP_163231582.1	WP_163231582.1		peptidase M20			G3M57_RS15565	1389	462	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3416080	3416652	-							G3M57_RS15570	573		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3416080	3416652	-	WP_208789698.1	WP_208789698.1		cysteine hydrolase			G3M57_RS15570	573	190	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3416715	3417779	-							G3M57_RS15575	1065		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3416715	3417779	-	WP_163231586.1	WP_163231586.1		LLM class flavin-dependent oxidoreductase			G3M57_RS15575	1065	354	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3417792	3419090	-							G3M57_RS15580	1299		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3417792	3419090	-	WP_163231588.1	WP_163231588.1		MFS transporter			G3M57_RS15580	1299	432	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3419165	3421627	-							G3M57_RS15585	2463		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3419165	3421627	-	WP_163231590.1	WP_163231590.1		TonB-dependent receptor			G3M57_RS15585	2463	820	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3421867	3422019	-							G3M57_RS15590	153		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3421867	3422019	-	WP_163231591.1	WP_163231591.1		hypothetical protein			G3M57_RS15590	153	50	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3422242	3423282	+							G3M57_RS15595	1041		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3422242	3423282	+	WP_163231594.1	WP_163231594.1		substrate-binding domain-containing protein			G3M57_RS15595	1041	346	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3423414	3423578	+							G3M57_RS15600	165		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3423414	3423578	+	WP_156402193.1	WP_156402193.1		hypothetical protein			G3M57_RS15600	165	54	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3423575	3423928	-							G3M57_RS15605	354		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3423575	3423928	-	WP_056755323.1	WP_056755323.1		hypothetical protein			G3M57_RS15605	354	117	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3423957	3424637	-							G3M57_RS15610	681		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3423957	3424637	-	WP_056755319.1	WP_056755319.1		DUF882 domain-containing protein			G3M57_RS15610	681	226	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3424817	3426310	-							G3M57_RS15615	1494		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3424817	3426310	-	WP_163233752.1	WP_163233752.1		L,D-transpeptidase family protein			G3M57_RS15615	1494	497	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3426531	3427595	+							G3M57_RS15620	1065		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3426531	3427595	+	WP_163231596.1	WP_163231596.1		glycosyltransferase family 4 protein			G3M57_RS15620	1065	354	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3427719	3429875	+							G3M57_RS15625	2157		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3427719	3429875	+	WP_163231598.1	WP_163231598.1		amylo-alpha-1,6-glucosidase			G3M57_RS15625	2157	718	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3429926	3431722	+							G3M57_RS15630	1797		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3429926	3431722	+	WP_163231600.1	WP_163231600.1		glycoside hydrolase family 15 protein			G3M57_RS15630	1797	598	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3431806	3432081	-							G3M57_RS15635	276		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3431806	3432081	-	WP_208789607.1	WP_208789607.1		hypothetical protein			G3M57_RS15635	276	91	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3432571	3433608	+							G3M57_RS15640	1038		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3432571	3433608	+	WP_163231604.1	WP_163231604.1		acyltransferase			G3M57_RS15640	1038	345	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3433595	3434536	-							G3M57_RS27160	942		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3433595	3434536	-	WP_208789608.1	WP_208789608.1		alpha/beta hydrolase			G3M57_RS27160	942	313	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3434596	3435471	-							G3M57_RS15650	876		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3434596	3435471	-	WP_163231606.1	WP_163231606.1		Ku protein			G3M57_RS15650	876	291	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3435475	3436953	-							G3M57_RS15655	1479		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3435475	3436953	-	WP_163231608.1	WP_163231608.1		trehalose-6-phosphate synthase			G3M57_RS15655	1479	492	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3436950	3437612	-					otsB		G3M57_RS15660	663		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3436950	3437612	-	WP_230983792.1	WP_230983792.1		trehalose-phosphatase	otsB		G3M57_RS15660	663	220	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3437865	3438551	-							G3M57_RS15665	687		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3437865	3438551	-	WP_163231612.1	WP_163231612.1		virulence factor			G3M57_RS15665	687	228	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3438739	3439113	+							G3M57_RS15670	375		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3438739	3439113	+	WP_056755286.1	WP_056755286.1		BlaI/MecI/CopY family transcriptional regulator			G3M57_RS15670	375	124	
gene	pseudogene	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3439365	3439907	+							G3M57_RS27520	543		partial;pseudo
CDS	without_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3439365	3439907	+				M56 family metallopeptidase			G3M57_RS27520	543		partial;pseudo
gene	pseudogene	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3440223	3440330	+							G3M57_RS27525	108		partial;pseudo
CDS	without_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3440223	3440330	+				hypothetical protein			G3M57_RS27525	108		partial;pseudo
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3440981	3443725	-					ligD		G3M57_RS15680	2745		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3440981	3443725	-	WP_163231616.1	WP_163231616.1		DNA ligase D	ligD		G3M57_RS15680	2745	914	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3443744	3444151	-							G3M57_RS15685	408		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3443744	3444151	-	WP_163231618.1	WP_163231618.1		MmcQ/YjbR family DNA-binding protein			G3M57_RS15685	408	135	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3444305	3445120	+							G3M57_RS15690	816		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3444305	3445120	+	WP_163231620.1	WP_163231620.1		fumarylacetoacetate hydrolase family protein			G3M57_RS15690	816	271	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3445187	3446461	+							G3M57_RS15695	1275		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3445187	3446461	+	WP_056755273.1	WP_056755273.1		MFS transporter			G3M57_RS15695	1275	424	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3446706	3447743	+							G3M57_RS15700	1038		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3446706	3447743	+	WP_163231622.1	WP_163231622.1		oxidoreductase			G3M57_RS15700	1038	345	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3447740	3448204	+							G3M57_RS15705	465		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3447740	3448204	+	WP_163231624.1	WP_163231624.1		heme-degrading domain-containing protein			G3M57_RS15705	465	154	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3448293	3450263	-					mrdA		G3M57_RS15710	1971		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3448293	3450263	-	WP_163231626.1	WP_163231626.1		penicillin-binding protein 2	mrdA		G3M57_RS15710	1971	656	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3450512	3450703	-							G3M57_RS15715	192		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3450512	3450703	-	WP_163231628.1	WP_163231628.1		hypothetical protein			G3M57_RS15715	192	63	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3450774	3452213	-							G3M57_RS15720	1440		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3450774	3452213	-	WP_163231631.1	WP_163231631.1		amidase family protein			G3M57_RS15720	1440	479	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3452340	3452771	-							G3M57_RS15725	432		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3452340	3452771	-	WP_230983791.1	WP_230983791.1		hypothetical protein			G3M57_RS15725	432	143	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3453469	3453720	+							G3M57_RS15730	252		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3453469	3453720	+	WP_163231633.1	WP_163231633.1		hypothetical protein			G3M57_RS15730	252	83	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3453717	3454823	-							G3M57_RS15735	1107		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3453717	3454823	-	WP_028037821.1	WP_028037821.1		sugar kinase			G3M57_RS15735	1107	368	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3454824	3455498	-							G3M57_RS15740	675		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3454824	3455498	-	WP_163231635.1	WP_163231635.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase			G3M57_RS15740	675	224	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3456060	3458789	-					ppc		G3M57_RS15745	2730		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3456060	3458789	-	WP_163231637.1	WP_163231637.1		phosphoenolpyruvate carboxylase	ppc		G3M57_RS15745	2730	909	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3458973	3459743	-					kduD		G3M57_RS15750	771		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3458973	3459743	-	WP_056755241.1	WP_056755241.1		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	kduD		G3M57_RS15750	771	256	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3459896	3460744	-					kduI		G3M57_RS15755	849		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3459896	3460744	-	WP_056755238.1	WP_056755238.1		5-dehydro-4-deoxy-D-glucuronate isomerase	kduI		G3M57_RS15755	849	282	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3460763	3462229	-					uxaC		G3M57_RS15760	1467		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3460763	3462229	-	WP_163231639.1	WP_163231639.1		glucuronate isomerase	uxaC		G3M57_RS15760	1467	488	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3462332	3463387	-							G3M57_RS15765	1056		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3462332	3463387	-	WP_163233753.1	WP_163233753.1		LacI family DNA-binding transcriptional regulator			G3M57_RS15765	1056	351	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3463589	3465097	+							G3M57_RS15770	1509		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3463589	3465097	+	WP_163233754.1	WP_163233754.1		altronate dehydratase family protein			G3M57_RS15770	1509	502	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3465094	3466536	+							G3M57_RS15775	1443		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3465094	3466536	+	WP_163231641.1	WP_163231641.1		mannitol dehydrogenase family protein			G3M57_RS15775	1443	480	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3466591	3467151	-							G3M57_RS15780	561		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3466591	3467151	-	WP_163231643.1	WP_163231643.1		sugar transferase			G3M57_RS15780	561	186	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3467167	3470109	-							G3M57_RS15785	2943		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3467167	3470109	-	WP_163231645.1	WP_163231645.1		polar localization protein TipN			G3M57_RS15785	2943	980	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3470272	3470472	-							G3M57_RS15790	201		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3470272	3470472	-	WP_156402190.1	WP_156402190.1		hypothetical protein			G3M57_RS15790	201	66	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3470775	3471710	+					cysD		G3M57_RS15795	936		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3470775	3471710	+	WP_163231647.1	WP_163231647.1		sulfate adenylyltransferase subunit CysD	cysD		G3M57_RS15795	936	311	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3471711	3473639	+					cysN		G3M57_RS15800	1929		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3471711	3473639	+	WP_163231649.1	WP_163231649.1		sulfate adenylyltransferase subunit CysN	cysN		G3M57_RS15800	1929	642	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3473691	3474866	-							G3M57_RS15805	1176		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	3473691	3474866	-	WP_230983981.1	WP_230983981.1		MFS transporter			G3M57_RS15805	1176	391	
