start,end,score,strand
3351505,3351549,47,+
3351690,3351723,58,+
3352627,3352660,70,+
3352734,3352771,54,+
3353559,3353603,47,-
3353752,3353797,50,+
3354236,3354264,53,+
3354331,3354361,51,-
3355084,3355118,56,-
3355129,3355158,68,-
3355273,3355293,47,-
3356129,3356170,53,-
3356615,3356646,60,-
3358507,3358523,70,+
3358741,3358773,64,-
3361617,3361636,47,+
3363459,3363488,98,+
3364329,3364366,53,-
3366844,3366880,55,-
3367110,3367130,64,+
3367447,3367483,58,-
3368861,3368882,49,-
3369343,3369364,63,-
3369419,3369448,66,+
3370005,3370044,57,+
3370330,3370359,98,+
3372841,3372865,59,+
3372882,3372920,59,-
3374327,3374353,55,+
3374410,3374448,57,+
3374672,3374703,55,-
3374747,3374781,63,+
3374823,3374853,63,+
3374967,3374990,60,+
3376332,3376355,49,+
3379603,3379629,56,-
3380340,3380367,69,-
3381510,3381534,69,+
3382250,3382288,58,+
3382415,3382452,59,+
3382546,3382576,51,+
3383078,3383115,61,-
3384177,3384205,68,+
3389444,3389464,48,-
3391722,3391750,71,-
3394449,3394481,63,-
3395098,3395119,81,-
3395190,3395213,49,-
3395524,3395547,49,-
3395605,3395629,69,-
3396447,3396479,49,-
3398935,3398964,108,-
3399042,3399075,57,-
3399399,3399421,51,+
3400145,3400176,48,-
3401936,3401955,49,-
3402080,3402113,59,-
3402652,3402677,58,-
3403185,3403208,50,+
3404327,3404350,60,-
3405817,3405837,48,-
3406192,3406215,49,-
3406474,3406507,52,+
3408211,3408236,57,+
3410533,3410559,69,+
3411121,3411148,55,-
3411985,3412020,59,+
3413101,3413118,69,+
3413180,3413213,62,-
3413529,3413571,91,-
3413617,3413640,60,+
3416247,3416277,51,-
3416327,3416368,55,+
3416566,3416604,59,-
3416759,3416807,49,-
3417121,3417148,55,-
3417779,3417812,52,+
3419691,3419718,55,+
3419817,3419851,56,-
3420138,3420165,55,+
3420941,3420974,56,-
3421388,3421411,48,-
3423047,3423077,65,+
3423304,3423331,55,-
3423356,3423376,49,-
3424998,3425029,59,-
3425874,3425899,88,-
3425936,3425956,47,+
3426116,3426145,80,-
3426440,3426466,56,-
3427458,3427478,47,-
3428251,3428288,59,-
3428475,3428507,49,-
3428611,3428638,66,-
3428915,3428954,54,+
3429025,3429044,47,-
3429674,3429712,58,-
3430506,3430526,64,-
3430540,3430585,53,-
3431098,3431136,51,+
3433809,3433834,47,+
3434091,3434116,57,+
3438408,3438448,57,+
3441798,3441832,59,-
3441890,3441918,71,+
3441929,3441947,49,-
3442322,3442340,49,+
3443008,3443035,55,-
3443595,3443618,60,+
3443787,3443818,52,+
3446828,3446864,55,+
3447991,3448014,60,+
3448254,3448283,52,+
3449992,3450012,64,+
3450767,3450792,47,+
3451212,3451234,61,-
3454636,3454657,63,-
3455972,3456008,54,+
3456629,3456656,88,-
3457342,3457377,64,-
3459483,3459502,49,+
3463011,3463038,71,+
3463056,3463092,59,+
3463391,3463411,47,-
3463773,3463806,62,+
3463866,3463896,66,-
3463910,3463943,48,+
3464041,3464073,105,+
3464847,3464884,57,+
3465348,3465368,48,-
3467667,3467712,53,-
3468017,3468059,57,-
3468145,3468171,63,+
3469605,3469649,52,-
3471292,3471317,57,+
3471989,3472018,61,+
3472868,3472893,57,-
3472972,3472987,72,-
3473727,3473751,59,-
3480724,3480763,61,-
3480862,3480886,59,+
3480928,3480948,64,+
3481333,3481358,57,-
3481687,3481723,76,+
3482076,3482115,86,-
3482206,3482239,48,-
3482265,3482282,50,+
3482343,3482376,62,-
3482531,3482564,47,+
3482924,3482955,50,-
3484306,3484338,49,-
3484793,3484829,55,+
3486849,3486878,52,+
3488012,3488047,100,+
3489449,3489488,55,-
3490172,3490191,49,+
3491473,3491494,48,+
3491557,3491581,69,-
3492248,3492278,59,+
3492586,3492605,47,+
3493156,3493173,50,-
3495915,3495953,70,-
3496608,3496653,48,-
3497102,3497139,55,-
3497457,3497485,58,+
3497861,3497900,50,+
3497895,3497915,64,-
3499472,3499497,56,-
3501004,3501045,53,+
3502337,3502373,76,-
3504102,3504137,61,+
3504934,3504976,55,-
3505563,3505606,53,+
3505802,3505834,61,+
3506606,3506646,49,+
3506921,3506952,62,+
3507181,3507214,48,-
3507609,3507637,65,+
3509369,3509400,77,+
3509460,3509485,47,-
3509520,3509551,49,+
3509995,3510028,48,-
3511359,3511391,58,-
3512204,3512222,49,+
3512248,3512278,65,+
3512780,3512800,54,+
3512808,3512828,47,-
3513325,3513352,55,+
3516451,3516486,55,+
3518282,3518313,50,-
3518557,3518602,62,-
3520507,3520534,55,-
3520900,3520936,55,+
3521921,3521941,64,+
3522484,3522515,55,+
3522892,3522925,51,+
3523844,3523880,59,+
3525352,3525382,51,+
3526216,3526241,58,+
3527695,3527724,63,+
3529121,3529151,66,-
3529573,3529599,57,-
3531110,3531128,50,+
3532679,3532699,47,+
3532971,3533007,48,+
3536178,3536205,55,+
3536233,3536267,51,-
3537827,3537866,49,-
3538600,3538634,62,-
3539250,3539273,49,-
3539544,3539587,50,-
3540313,3540336,69,+
3542041,3542069,55,-
3542326,3542361,62,-
3542681,3542710,106,-
3544781,3544799,50,+
3544963,3544995,49,-
3546961,3546999,57,+
3547598,3547639,52,-
3552657,3552689,63,+
3552742,3552786,49,+
3554266,3554310,49,-
3555648,3555677,52,+
3558733,3558766,59,+
3563345,3563370,57,-
3564663,3564687,58,-
3565180,3565217,54,-
3566581,3566602,48,-
3566843,3566877,65,-
3567181,3567219,59,+
3567825,3567859,59,-
3567863,3567893,51,-
3569104,3569131,55,-
3569233,3569256,50,+
3570161,3570190,70,-
3570531,3570548,52,-
3572777,3572796,49,-
3574133,3574150,52,+
3574693,3574727,58,-
3574815,3574835,47,-
3577233,3577276,54,+
3577847,3577882,107,-
3587688,3587712,61,-
3591206,3591244,56,+
3592379,3592413,61,-
3597153,3597175,48,-
3597939,3597959,64,-
3601233,3601266,64,-
3602912,3602954,55,-
3606649,3606691,54,-
3609316,3609344,52,-
3609432,3609456,59,+
3612193,3612215,51,-
3613707,3613731,59,-
3615495,3615533,58,-
3618000,3618019,49,+
3618542,3618569,65,+
3618727,3618747,64,+
3621475,3621501,56,+
3621511,3621529,49,+
3622243,3622265,49,+
3622836,3622865,52,+
3623274,3623311,57,+
3623694,3623715,51,+
3623868,3623891,60,+
3625104,3625139,58,-
3625386,3625406,48,+
3625571,3625606,56,+
3626117,3626148,63,-
3626358,3626389,50,-
3626709,3626734,71,-
3626744,3626774,51,+
3627188,3627227,57,-
3627807,3627834,66,-
3633365,3633400,54,-
3633628,3633649,49,-
3633825,3633852,68,-
3634316,3634354,61,-
3634635,3634671,55,-
3635206,3635241,56,-
3635362,3635405,53,+
3636670,3636707,57,+
3637810,3637848,55,-
3641806,3641850,48,+
3642631,3642668,55,-
3644830,3644855,57,-
3648096,3648127,50,-
3652148,3652173,56,+
3652460,3652479,47,-
3656529,3656549,49,-
3657452,3657483,95,+
3661684,3661723,87,+
3662934,3662952,51,+
3663976,3664000,59,-
3664052,3664086,62,-
3664388,3664415,68,+
3671431,3671474,68,+
3676750,3676767,52,+
3677585,3677626,57,+
3680409,3680433,69,-
3680973,3681001,63,-
3683083,3683105,48,-
3683643,3683674,60,-
3686860,3686883,49,-
3687904,3687924,64,-
3688163,3688191,65,+
3691082,3691106,48,-
3691969,3691988,66,+
3692768,3692813,50,-
3693395,3693431,56,-
3693452,3693483,60,-
3694256,3694277,63,-
3696797,3696826,54,-
3698061,3698083,48,-
3698145,3698167,61,-
3698503,3698522,52,+
3701291,3701320,98,+
3701722,3701771,48,-
3702877,3702914,53,+
3703672,3703699,55,+
3704470,3704509,57,-
3704585,3704616,50,-
3705041,3705086,48,-
3706180,3706200,47,+
3709644,3709661,52,-
3714092,3714131,55,+
3714176,3714199,69,-
3714938,3714959,49,+
3719173,3719191,51,-
3720702,3720729,63,-
3721797,3721827,60,-
3722932,3722950,49,+
3725064,3725084,48,+
3725104,3725125,48,-
3725249,3725276,55,+
3728899,3728939,51,-
3729534,3729553,47,-
3730504,3730524,47,-
3730892,3730939,89,-
3731284,3731312,63,+
3731515,3731537,48,+
3731683,3731708,57,-
3733473,3733505,52,+
3735637,3735669,49,-
3736517,3736556,58,+
3741357,3741389,49,+
3741530,3741562,61,+
3743131,3743163,65,-
3744573,3744604,50,+
3745206,3745236,51,-
3745445,3745472,55,+
3745572,3745610,57,+
3746256,3746282,56,+
3747438,3747481,54,+
3747845,3747863,67,+
3748569,3748590,63,+
3749320,3749351,51,-
3750403,3750423,47,-
3750465,3750497,82,-
3750636,3750657,63,-
3751191,3751222,48,-
3752390,3752424,65,+
3754428,3754460,54,-
3754975,3755012,59,-
3755102,3755119,50,-
3755311,3755337,56,-
3755460,3755506,50,-
3756075,3756099,86,-
3757861,3757904,55,-
3758245,3758268,63,-
3758398,3758416,50,-
3759807,3759827,49,-
3761658,3761685,86,-
3763493,3763513,51,-
3764157,3764183,56,-
3764398,3764425,68,+
3765421,3765439,50,+
3768109,3768132,60,-
3768142,3768174,49,-
3771973,3771997,67,+
3772122,3772141,49,-
3774058,3774077,47,-
3775117,3775144,55,-
3775527,3775555,54,+
3776698,3776727,58,-
3776763,3776797,62,-
3778255,3778291,48,+
3781054,3781075,63,-
3785144,3785184,57,+
3787623,3787643,64,+
3790034,3790064,65,-
3790100,3790119,66,-
3791571,3791595,48,+
3791929,3791954,75,+
3792610,3792638,99,-
3793110,3793136,55,-
3793523,3793563,49,-
3795664,3795690,56,-
3796604,3796630,64,+
3800425,3800464,53,-
3800594,3800627,48,+
3804980,3805012,49,+
3805828,3805852,91,+
3807122,3807165,50,+
3807975,3808001,55,+
3808894,3808924,66,+
3810578,3810602,60,+
3810831,3810869,53,+
3811845,3811874,52,+
3813270,3813304,61,-
3814805,3814844,57,+
3819681,3819720,55,+
3822086,3822112,66,+
3823250,3823270,49,+
3824508,3824537,63,-
3825732,3825779,47,-
3825925,3825946,48,-
3828356,3828386,51,-
3829034,3829070,70,-
3829887,3829932,47,-
3830248,3830278,63,+
3831503,3831522,56,+
3832881,3832914,48,-
3834542,3834562,47,+
3835550,3835587,57,+
3835660,3835691,55,+
3838896,3838915,47,+
3838960,3838981,51,+
3841058,3841086,54,+
3841277,3841306,52,-
3841767,3841790,50,+
3843238,3843261,60,-
3843315,3843342,55,-
3846467,3846506,55,+
3846921,3846962,54,-
3848598,3848618,64,+
3849326,3849351,57,+
3851933,3851961,60,+
3854196,3854227,82,+
3854376,3854396,49,+
3855204,3855227,60,+
3855326,3855370,52,+
3856000,3856019,47,+
3856912,3856954,53,-
3857262,3857302,55,+
3857340,3857380,49,+
3857410,3857430,64,+
3857477,3857494,69,-
3857620,3857639,49,-
3857713,3857742,79,+
3859149,3859169,49,-
3860885,3860906,92,-
3860972,3861000,63,-
3861158,3861205,50,-
3862487,3862520,52,+
3862999,3863027,54,-
