start,end,score,strand
2840204,2840233,98,+
2840286,2840308,72,+
2840380,2840403,49,-
2840511,2840532,48,+
2840821,2840845,48,-
2840873,2840906,74,+
2841272,2841297,67,+
2842571,2842593,61,+
2843843,2843865,61,+
2844406,2844424,51,-
2846440,2846462,49,+
2846867,2846889,48,+
2847005,2847047,50,-
2847084,2847115,50,+
2850590,2850606,70,+
2850642,2850670,70,-
2850775,2850815,53,+
2853285,2853305,47,+
2854390,2854420,49,+
2855215,2855236,63,+
2855872,2855898,56,+
2860590,2860620,59,-
2860987,2861017,66,+
2863002,2863031,67,+
2865140,2865163,60,+
2865424,2865455,50,-
2868238,2868265,66,+
2869726,2869761,65,+
2870125,2870151,56,-
2870632,2870657,57,+
2871344,2871376,63,-
2871532,2871548,70,-
2874918,2874944,66,+
2877293,2877324,54,+
2879284,2879320,58,-
2879330,2879357,68,+
2880871,2880888,52,+
2882862,2882886,71,+
2883967,2883994,55,+
2886018,2886038,64,-
2886705,2886752,49,+
2888121,2888156,57,-
2893876,2893898,61,+
2896998,2897026,54,+
2898052,2898072,49,+
2899903,2899922,51,+
2901286,2901323,58,+
2901597,2901631,47,+
2902510,2902532,48,+
2904021,2904052,57,+
2904415,2904452,47,-
2905439,2905472,56,+
2909100,2909122,51,-
2910546,2910582,58,-
2913926,2913947,48,+
2915239,2915261,48,+
2916090,2916133,93,+
2916256,2916279,48,-
2919593,2919634,54,+
2920098,2920140,57,+
2921121,2921155,62,+
2921792,2921826,61,+
2923374,2923396,61,+
2923548,2923566,49,+
2923878,2923900,48,+
2927721,2927750,52,+
2928505,2928534,68,-
2928698,2928717,49,+
2929173,2929202,52,+
2930774,2930803,98,+
2932096,2932115,49,+
2932183,2932208,71,+
2932908,2932933,69,+
2934086,2934115,98,+
2934447,2934477,68,+
2936623,2936652,98,+
2937606,2937628,48,-
2937854,2937877,50,-
2938025,2938057,65,-
2938191,2938214,48,-
2942847,2942877,51,+
2945062,2945093,50,+
2949708,2949727,47,-
2950209,2950232,48,+
2954248,2954275,71,+
2954411,2954443,60,+
2954701,2954723,51,-
2954765,2954798,74,+
2954977,2955006,98,+
2958102,2958118,70,+
2959871,2959896,58,-
2960389,2960417,82,+
2960913,2960942,70,+
2963527,2963554,55,+
2965793,2965814,62,+
2975663,2975700,75,+
2980054,2980073,49,+
2980657,2980694,74,+
2981154,2981199,49,+
2982299,2982318,47,+
2982639,2982658,49,+
2982818,2982837,51,+
2982974,2983010,58,-
2983341,2983362,48,-
2983506,2983542,48,-
2985362,2985380,49,-
2987196,2987223,55,+
2988090,2988119,60,+
2989770,2989792,61,-
2992505,2992522,69,-
2993640,2993660,47,+
2995413,2995432,49,+
2995519,2995539,51,+
2996302,2996319,50,+
2999628,2999649,49,+
3000535,3000578,50,+
3000791,3000824,48,+
3000854,3000877,60,+
3002410,3002433,60,-
3003458,3003481,48,+
3003621,3003647,69,+
3003795,3003818,50,+
3005080,3005105,67,+
3005378,3005420,55,+
3005526,3005546,64,-
3007858,3007889,64,+
3008909,3008926,69,+
3009417,3009455,55,+
3010584,3010604,64,+
3010700,3010736,52,+
3012998,3013021,60,-
3013192,3013215,61,+
3015806,3015833,63,+
3016961,3016980,66,+
3017619,3017646,55,+
3018457,3018486,52,+
3018691,3018723,52,+
3019595,3019622,65,+
3022397,3022424,55,-
3024079,3024108,98,+
3024673,3024694,49,-
3025588,3025609,48,-
3025755,3025775,47,+
3025819,3025844,60,+
3027321,3027342,48,+
3028802,3028827,67,+
3029094,3029132,55,-
3035422,3035452,68,+
3036529,3036560,59,+
3037727,3037746,47,+
3038246,3038269,60,+
3039563,3039585,51,+
3039676,3039718,63,+
3040590,3040610,49,+
3040626,3040648,48,+
3041210,3041237,58,+
3044134,3044149,72,+
3047093,3047118,47,-
3047940,3047979,57,+
3048945,3048968,71,+
3049012,3049040,71,+
3049176,3049208,59,-
3049543,3049560,69,+
3049762,3049786,48,+
3050299,3050328,54,-
3050582,3050615,74,-
3050657,3050679,51,+
3050936,3050969,48,-
3051046,3051070,59,+
3051282,3051311,54,-
3051436,3051474,61,+
3051490,3051515,86,+
3051610,3051647,56,+
3052036,3052060,69,+
3053792,3053814,61,-
3054110,3054129,47,-
3056235,3056260,71,+
3056327,3056369,70,+
3058539,3058566,65,-
3058603,3058627,70,+
3058682,3058699,69,-
3060285,3060313,71,-
3063732,3063764,59,-
3064388,3064407,49,+
3066126,3066153,55,+
3067845,3067871,56,-
3068366,3068399,79,+
3072406,3072434,54,+
3076461,3076492,78,+
3077379,3077400,52,+
3078008,3078034,71,+
3078795,3078826,61,-
3079455,3079489,62,+
3082345,3082374,98,+
3082637,3082664,66,+
3084604,3084630,56,+
3084907,3084943,48,+
3085902,3085925,50,+
3086758,3086789,48,+
3090436,3090453,52,+
3093444,3093477,78,+
3095520,3095547,55,-
3096103,3096132,98,+
3096853,3096878,86,+
3097218,3097242,70,+
3097874,3097905,67,-
3098674,3098712,56,-
3098773,3098791,49,+
3100423,3100452,52,+
3100500,3100532,49,+
3100579,3100610,48,+
3101679,3101696,52,-
3102275,3102303,54,+
3102658,3102674,70,+
3103615,3103641,56,+
3104776,3104804,54,+
3104808,3104833,67,+
3106145,3106163,67,-
3106333,3106356,50,+
3110145,3110173,54,-
3110529,3110552,60,-
3110996,3111033,59,+
3111387,3111410,49,-
3113727,3113758,62,-
3114746,3114781,57,-
3115418,3115459,50,+
3115723,3115753,68,+
3117555,3117595,54,+
3118565,3118590,69,+
3118654,3118674,49,+
3119495,3119527,49,-
3122348,3122372,59,-
3122477,3122500,60,+
3124933,3124951,67,+
3125886,3125903,50,+
3128093,3128124,62,+
3129245,3129275,68,+
3129505,3129529,59,+
3130030,3130054,48,+
3131002,3131024,49,+
3131288,3131320,62,+
3132212,3132249,47,-
3133894,3133923,52,-
3134830,3134852,49,+
3140310,3140330,48,+
3140528,3140567,55,-
3140653,3140678,47,+
3142357,3142389,49,+
3143280,3143324,50,-
3144886,3144916,65,+
3145707,3145736,52,+
3146746,3146773,68,+
3148545,3148568,49,+
3148611,3148639,54,-
3152270,3152305,59,+
3152380,3152400,48,-
3152539,3152570,60,+
3158771,3158800,70,+
3159238,3159270,60,+
3159922,3159943,62,+
3161883,3161916,58,+
3162025,3162045,47,-
3162069,3162099,51,-
3162531,3162570,58,+
3163864,3163902,56,-
3167382,3167410,60,+
3167617,3167646,54,-
3167653,3167671,49,+
3167954,3167987,74,-
3168476,3168505,54,-
3169518,3169542,59,-
3170094,3170122,85,-
3170151,3170174,60,+
3170960,3170979,47,+
3173411,3173432,49,-
3174012,3174048,76,+
3174597,3174625,60,-
3176306,3176324,51,+
3179408,3179428,49,-
3179576,3179605,52,-
3179668,3179691,49,-
3181312,3181338,56,-
3181994,3182018,59,-
3182049,3182067,51,+
3182700,3182728,52,-
3183433,3183453,64,+
3186507,3186527,47,+
3189307,3189347,51,+
3189583,3189608,58,+
3193241,3193290,73,+
3194138,3194157,49,+
3194288,3194326,51,+
3194456,3194477,48,+
3194970,3195008,55,+
3196734,3196761,66,+
3197403,3197439,54,+
3197642,3197679,61,+
3197713,3197739,56,+
3197892,3197908,53,+
3198137,3198165,67,+
3199574,3199605,68,+
3200058,3200079,62,+
3201493,3201524,50,+
3202019,3202045,56,+
3202495,3202532,73,+
3203685,3203729,49,-
3204212,3204232,51,-
3204255,3204287,49,+
3204427,3204450,49,-
3205467,3205483,70,+
3206144,3206179,62,+
3206873,3206893,49,-
3207489,3207518,60,+
3208949,3208968,47,-
3209013,3209046,61,-
3209292,3209314,49,-
3209916,3209938,48,+
3210789,3210827,71,-
3211662,3211683,48,+
3212828,3212861,62,-
3213802,3213836,63,+
3214777,3214810,67,-
3220466,3220486,47,+
3224007,3224031,48,-
3224261,3224293,48,+
3225010,3225030,49,+
3225913,3225932,49,-
3226500,3226538,58,-
3230194,3230222,60,-
3232901,3232931,65,+
3233873,3233897,48,+
3233926,3233955,98,+
3235275,3235298,70,+
3237540,3237572,52,+
3237725,3237753,65,+
3238603,3238631,71,+
3241111,3241137,56,+
3241334,3241370,54,-
3247382,3247412,49,+
3250908,3250934,66,+
3254014,3254035,48,-
3254954,3254976,49,+
3255223,3255245,48,-
3258706,3258729,49,+
3261192,3261222,68,-
3264890,3264936,47,-
3265552,3265574,49,+
3266876,3266896,64,+
3267313,3267331,49,+
3267678,3267696,49,+
3267821,3267859,58,+
3268055,3268086,50,+
3271149,3271177,54,+
3273564,3273603,54,-
3274157,3274190,64,+
3276330,3276356,56,+
3276731,3276752,51,+
3277055,3277074,49,+
3277482,3277504,61,-
3278482,3278512,68,-
3279807,3279826,66,-
3281388,3281405,69,+
3281779,3281807,52,+
3281911,3281942,51,-
3282917,3282951,51,+
3284805,3284841,59,+
3285841,3285871,51,+
3290447,3290486,58,-
3292291,3292316,57,-
3294749,3294785,58,+
3294893,3294913,64,-
3296433,3296452,49,+
3297543,3297567,69,+
3298419,3298449,51,-
3299221,3299254,60,-
3300183,3300211,54,-
3303273,3303290,69,+
3304614,3304661,50,+
3307851,3307874,60,-
3315044,3315074,51,+
3315851,3315870,51,+
3315905,3315925,47,+
3317177,3317217,54,+
3318144,3318174,63,+
3319580,3319612,49,-
3322370,3322410,58,+
3322843,3322885,53,-
3325267,3325296,54,+
3326539,3326558,52,+
3326990,3327030,53,+
3327312,3327332,47,+
3327551,3327585,61,+
3327956,3327978,48,+
3328893,3328926,70,+
3328960,3328978,49,+
3332142,3332180,59,+
3333104,3333146,52,-
3333329,3333349,48,+
3334009,3334038,70,+
3334539,3334562,69,+
3336665,3336689,59,+
3337494,3337513,47,-
3339115,3339138,50,+
3340451,3340472,49,-
3343065,3343093,88,+
3343397,3343426,51,-
3344387,3344411,59,+
3345470,3345487,52,+
3346053,3346074,49,-
3346154,3346171,50,-
3347115,3347138,48,+
3347626,3347655,68,+
3350625,3350641,52,+
3352912,3352944,58,+
3353396,3353427,60,+
3353630,3353674,52,-
3354004,3354039,59,+
3354366,3354403,104,+
3355503,3355528,71,+
3355724,3355751,55,+
3356339,3356365,56,+
3356869,3356894,69,+
3356923,3356951,69,+
3358291,3358328,55,+
3358498,3358518,47,+
3360518,3360541,70,-
3362562,3362601,61,+
3363284,3363312,54,+
3364159,3364178,49,-
3364371,3364392,48,+
3365236,3365257,62,+
3365731,3365755,58,-
3365854,3365875,49,+
3365887,3365913,56,-
3366318,3366353,58,-
3368310,3368328,49,+
3368524,3368548,69,+
3368639,3368660,49,-
3370480,3370520,59,+
3371140,3371163,60,+
3372244,3372268,86,+
3372681,3372706,57,+
3372940,3372973,64,+
3373289,3373319,51,+
3374311,3374342,67,+
3374385,3374420,56,+
3377935,3377954,49,-
3379790,3379814,48,+
3380407,3380424,52,+
3380475,3380496,63,+
3381901,3381921,64,+
3385017,3385046,52,-
3385982,3386008,56,-
3386764,3386790,68,-
3387437,3387468,50,-
3387885,3387905,51,-
3388549,3388588,57,-
3388827,3388846,49,+
3389540,3389568,54,-
3391149,3391188,53,-
3392257,3392276,66,-
3392750,3392772,61,+
3393181,3393207,56,-
3393673,3393722,48,-
3394325,3394349,59,-
3394454,3394478,59,+
3394864,3394882,50,-
3394921,3394949,54,+
3396087,3396128,52,-
3396957,3396980,60,-
3397793,3397824,50,-
3397960,3397990,65,-
3398604,3398629,57,-
3399953,3399978,67,+
3400364,3400388,48,+
3400541,3400560,47,-
3401196,3401225,98,+
3402328,3402353,57,-
3402494,3402510,70,+
3403800,3403825,67,+
3406160,3406187,57,+
3407347,3407368,48,+
3411173,3411196,50,+
3412145,3412187,50,-
3413960,3413986,68,+
3414226,3414265,50,-
3414493,3414510,52,+
3414609,3414638,55,+
3415642,3415663,63,+
3417206,3417233,55,+
3418974,3419023,48,+
3426570,3426611,68,+
3427744,3427767,60,+
3428060,3428081,48,+
3428188,3428219,67,+
3430618,3430644,61,+
3431165,3431208,50,-
3432890,3432925,58,+
3433986,3434009,60,+
3435929,3435964,50,+
3438540,3438582,53,+
3443348,3443381,58,-
3443681,3443712,50,-
3444254,3444271,52,+
3445457,3445498,50,+
3446311,3446347,59,+
3446995,3447018,48,+
3447484,3447501,50,+
3448118,3448143,57,+
3449002,3449020,50,-
3449399,3449423,76,+
3451005,3451024,51,+
3452719,3452763,48,+
3452864,3452897,48,+
3453858,3453878,47,-
3458405,3458441,48,-
3458648,3458673,71,+
3459346,3459375,70,+
3460144,3460168,48,+
3461120,3461139,49,+
3464260,3464293,74,-
3464335,3464357,51,+
3464649,3464670,90,+
3464726,3464743,69,-
3464852,3464874,107,+
3466965,3466986,53,+
3467069,3467089,47,+
3467390,3467410,47,+
3469950,3469970,64,+
3470295,3470320,57,+
3470818,3470842,48,+
3470983,3471004,63,+
3471154,3471173,66,+
3471382,3471416,67,+
3472106,3472128,70,+
3474603,3474641,57,+
3476047,3476067,64,+
3482954,3482975,51,+
3483469,3483502,55,+
3484182,3484209,55,-
3486239,3486263,59,+
3486573,3486601,54,+
3486810,3486845,61,+
3486926,3486958,67,+
3487425,3487457,59,+
3487628,3487650,61,+
3487844,3487887,49,+
3488756,3488781,71,+
3489082,3489107,58,+
3489166,3489186,64,+
3489210,3489232,61,+
3489280,3489298,67,+
3489867,3489892,57,+
3489913,3489937,59,+
3491304,3491324,49,+
3491396,3491414,50,+
3492187,3492216,69,+
3492739,3492758,47,+
3493031,3493051,64,+
3494274,3494298,48,+
3496632,3496657,58,+
3496805,3496823,49,+
3498120,3498155,78,+
3498619,3498647,60,+
3500143,3500161,57,+
3502097,3502135,57,+
3504589,3504613,48,-
3505056,3505101,49,+
3505449,3505475,64,+
3506550,3506575,69,-
3507016,3507046,82,+
3508822,3508848,56,+
3515098,3515115,50,-
3519511,3519539,54,-
3520607,3520643,59,-
3525284,3525301,52,+
3530496,3530514,49,-
3532460,3532479,47,+
3535740,3535774,58,+
3535783,3535802,49,+
3536965,3536985,47,+
3537098,3537119,48,+
3540015,3540033,67,+
3540250,3540266,52,+
3542250,3542275,69,+
3546233,3546258,56,+
3547506,3547528,49,+
3548776,3548794,49,+
3549690,3549731,55,+
3549777,3549806,65,+
3552120,3552148,69,+
3552335,3552367,76,-
3553573,3553594,48,+
3555665,3555698,58,+
3555715,3555734,49,-
3555934,3555958,59,-
3556679,3556719,58,+
3558362,3558383,63,+
3558948,3558978,51,+
3560651,3560685,50,+
3562804,3562833,52,-
3563515,3563533,49,-
3563741,3563762,63,+
3574877,3574903,57,+
3578070,3578096,66,+
3586604,3586625,63,+
3588145,3588169,59,-
3588348,3588369,48,-
3588739,3588763,48,-
3589355,3589386,50,-
3590133,3590157,58,+
3591319,3591341,61,-
3592087,3592116,63,+
3593093,3593121,54,+
3593206,3593226,64,+
3593457,3593491,50,+
3595015,3595033,49,+
3595669,3595694,58,+
3597453,3597478,71,+
3598906,3598930,59,-
3601751,3601776,57,+
3603325,3603369,49,-
3603417,3603442,57,-
3604516,3604539,49,-
3605034,3605058,59,+
3608289,3608306,50,+
3609045,3609070,47,+
3609510,3609530,47,+
3609878,3609901,48,+
3610358,3610376,49,+
3611438,3611477,57,-
3613480,3613497,52,-
3614693,3614721,63,+
3619988,3620012,48,-
3620727,3620748,63,+
3620999,3621025,71,+
3623215,3623252,54,+
3623698,3623716,51,+
3623985,3624006,49,+
3624521,3624548,71,+
3625941,3625970,51,+
3626321,3626350,52,-
3627277,3627317,59,-
3629694,3629731,102,+
3630486,3630528,69,-
3634019,3634037,51,+
3634479,3634501,51,+
3636407,3636441,60,+
3636797,3636815,50,+
3640242,3640261,66,+
3641382,3641413,82,+
3642893,3642923,63,+
3645595,3645618,60,+
3645727,3645745,50,+
3645845,3645873,66,+
3646023,3646053,51,+
3647897,3647926,52,+
3650210,3650225,53,+
3650400,3650433,65,+
3651180,3651210,59,+
3654101,3654122,49,+
3654589,3654607,50,+
3654956,3654971,72,+
3655173,3655211,51,+
3657821,3657851,60,+
3661331,3661348,52,+
3661942,3661959,69,+
3663420,3663435,53,+
3665019,3665045,56,-
3666277,3666308,51,+
3667027,3667060,47,+
3668895,3668919,48,+
3669072,3669091,47,-
3669727,3669756,54,+
3669978,3670007,98,+
3672060,3672087,70,+
3674381,3674400,47,+
3677069,3677094,60,+
3677593,3677614,53,+
3682773,3682800,58,+
3684531,3684556,47,-
3687475,3687498,60,+
3688612,3688632,64,+
3689049,3689069,64,+
3689535,3689568,47,+
3689589,3689618,55,+
3689800,3689817,52,+
3689942,3689984,55,+
3690167,3690185,49,+
3690263,3690292,98,-
3690602,3690635,74,-
3690677,3690699,51,+
3691121,3691151,77,+
3691182,3691200,67,-
3691579,3691606,55,+
3693922,3693954,66,+
3695061,3695082,53,+
3695224,3695244,47,-
3696426,3696464,61,-
3699342,3699365,60,+
3699444,3699464,82,-
3699726,3699754,54,+
3699770,3699805,59,-
3700873,3700909,59,+
3702337,3702373,59,+
3705304,3705333,52,+
3705785,3705822,58,+
3709433,3709465,50,-
3710570,3710590,48,+
3711113,3711131,67,+
3713015,3713045,63,+
3714385,3714415,68,+
3722168,3722193,57,+
3728548,3728577,52,+
3730260,3730296,55,-
3734166,3734198,49,+
3737266,3737294,54,-
3739392,3739430,58,+
3741047,3741086,71,+
3744300,3744317,50,+
3750249,3750267,50,-
3751212,3751242,51,+
3754826,3754862,64,-
3758330,3758349,49,+
3758794,3758826,64,+
3760158,3760183,47,+
3760844,3760861,52,-
3760991,3761014,49,-
3761132,3761149,52,-
3761248,3761273,66,+
3761562,3761605,52,-
3763408,3763427,51,+
3764500,3764520,64,+
3764598,3764627,66,+
3768509,3768528,49,+
3776959,3776985,56,+
3779524,3779548,88,+
3781923,3781959,58,-
3782197,3782240,52,+
3785776,3785808,51,-
3789671,3789696,57,+
3792345,3792377,56,+
3793184,3793230,88,+
3793424,3793441,50,-
3794149,3794188,73,-
3797276,3797307,52,+
3797836,3797871,59,+
3800053,3800078,57,+
3800796,3800822,56,+
3802144,3802162,50,+
3803659,3803679,48,+
3810408,3810442,78,+
3810692,3810730,55,+
3810898,3810920,61,-
3811513,3811547,92,-
3811603,3811632,63,+
3812182,3812209,71,-
3814090,3814111,48,+
3815004,3815030,66,+
3816276,3816296,48,+
3817175,3817194,47,-
3817232,3817261,52,+
3819622,3819658,58,+
3821870,3821893,49,+
3824929,3824945,70,+
3825434,3825453,47,+
3826340,3826374,55,+
3826834,3826858,69,+
3827278,3827309,63,+
3827378,3827411,62,-
3829568,3829591,48,+
3829856,3829895,54,-
3830052,3830094,48,+
3833251,3833273,48,+
3833771,3833790,49,+
3838546,3838577,67,-
3839401,3839419,57,+
3841587,3841615,52,+
3842012,3842028,52,-
3842275,3842301,56,+
3845359,3845389,77,+
3848507,3848537,51,-
3848869,3848900,50,-
3850091,3850114,60,-
3851294,3851315,63,+
3852112,3852130,49,-
3852749,3852776,69,-
3853739,3853768,54,+
3856478,3856510,48,-
3857117,3857140,60,+
3859649,3859669,64,+
3862522,3862542,47,+
3863581,3863626,50,+
3863732,3863769,59,+
3864569,3864597,88,-
3864851,3864884,74,-
3864926,3864948,51,+
3865240,3865261,90,+
3865317,3865334,69,-
3865383,3865412,98,-
3865676,3865702,66,-
3866635,3866653,67,+
3866682,3866711,98,-
3867229,3867262,48,-
3867976,3868014,71,+
3869609,3869625,52,+
3874020,3874044,59,+
3877927,3877957,54,+
3878215,3878249,62,+
3878261,3878290,65,+
3878620,3878646,69,+
3879055,3879074,49,+
3882165,3882190,47,+
3882488,3882511,48,+
3883169,3883202,60,-
3883778,3883814,62,+
3884293,3884314,63,+
3885387,3885418,67,-
3890471,3890490,47,+
3890787,3890810,60,-
3892523,3892544,48,-
3892889,3892918,67,-
3893331,3893350,49,-
3894264,3894285,49,+
3898431,3898451,49,+
3903315,3903343,66,+
3904136,3904160,58,+
3904192,3904234,48,-
3905079,3905103,48,-
3905273,3905291,49,+
3909349,3909366,69,+
3911872,3911892,49,-
3912247,3912274,64,+
3913757,3913781,48,-
3914937,3914981,53,-
3918112,3918148,58,+
3919466,3919500,68,-
3925774,3925797,49,+
3927450,3927469,51,+
3927760,3927779,49,+
3928004,3928029,68,+
3928482,3928502,47,+
3933581,3933609,54,-
3937026,3937044,67,+
3939545,3939574,52,+
3940453,3940486,70,-
3941448,3941477,65,+
3941575,3941595,65,+
3942369,3942393,48,+
3942466,3942486,48,-
3942597,3942643,48,-
3945933,3945962,52,+
3950185,3950209,48,-
3951170,3951190,47,-
3952213,3952231,67,-
3953640,3953661,63,-
3956465,3956485,64,+
3958372,3958392,51,+
3959186,3959205,66,-
3959536,3959557,49,-
3960180,3960221,52,+
3960233,3960271,53,-
3961132,3961148,52,-
3964081,3964102,63,+
3968964,3968986,61,-
3969199,3969242,55,-
3969838,3969878,52,+
3971002,3971038,47,+
3971700,3971742,55,-
3973017,3973046,52,-
3974761,3974778,69,-
3975943,3975970,53,+
3977382,3977408,55,-
3977888,3977913,47,-
3979360,3979402,54,+
3981507,3981533,66,-
3984519,3984536,50,+
3984643,3984670,55,+
3986378,3986411,48,-
3986516,3986545,52,-
3986669,3986703,67,-
3986746,3986763,52,-
3987200,3987219,47,-
3987822,3987863,57,-
3989726,3989745,49,-
3991244,3991286,54,+
3992132,3992171,59,+
3992391,3992419,54,-
3995250,3995282,49,+
3995449,3995472,50,-
3995858,3995890,62,-
3996212,3996245,64,-
3997117,3997156,59,+
3998211,3998231,48,-
4000166,4000186,47,+
4001186,4001215,98,-
4001413,4001451,58,-
4003929,4003963,50,-
4006261,4006279,51,-
4006858,4006884,56,-
4007278,4007312,74,-
4013481,4013507,71,-
4014090,4014119,63,-
4014740,4014764,48,-
4017113,4017141,52,-
4020958,4020987,98,-
4021685,4021714,63,-
4022643,4022669,56,+
4023641,4023675,59,-
4024271,4024303,58,+
4027596,4027630,56,+
4028202,4028234,64,-
4028537,4028570,62,+
4030081,4030110,68,+
4030364,4030384,47,-
4034615,4034641,57,-
4035556,4035573,69,-
4035664,4035690,56,-
4036597,4036621,59,+
4037348,4037381,64,+
4037774,4037794,49,-
4039696,4039723,71,-
4044652,4044670,49,+
4048814,4048833,49,-
4049501,4049529,58,+
4050280,4050297,50,+
4053148,4053166,51,-
4054885,4054909,69,+
4055020,4055046,58,+
4059676,4059701,57,-
4061761,4061799,70,-
4063417,4063452,59,+
4064121,4064162,55,-
4068047,4068084,56,+
4071405,4071435,66,+
4076331,4076349,49,-
4081446,4081482,61,+
4082735,4082768,74,-
4082810,4082830,51,+
4083126,4083160,92,+
4083204,4083221,69,-
4083273,4083302,54,-
4083952,4083972,47,+
4084883,4084904,49,-
4084954,4084977,60,-
4086853,4086887,58,-
4087294,4087323,52,+
4089093,4089113,48,+
4092366,4092388,51,-
4093782,4093809,63,-
4094277,4094306,97,-
4097681,4097698,50,+
4099460,4099495,78,-
4102368,4102399,112,-
4103778,4103799,63,+
4104751,4104770,47,-
4104830,4104863,52,-
4107403,4107422,51,+
4109773,4109808,55,+
4110272,4110300,54,-
4110807,4110839,49,-
4110858,4110878,47,-
4118533,4118553,73,-
4119597,4119618,49,+
4119888,4119910,48,-
4120085,4120113,61,-
4126589,4126625,59,+
4128733,4128759,56,-
4129100,4129116,70,-
4130265,4130293,69,-
4132692,4132722,68,-
4132964,4132987,87,-
4133075,4133097,61,-
4133160,4133180,64,-
4134344,4134369,66,-
4135410,4135439,54,-
4135649,4135666,52,+
4137167,4137198,60,-
4137373,4137407,50,-
4138016,4138040,71,-
4138450,4138474,59,-
4139018,4139055,58,-
4140597,4140641,90,-
4142621,4142642,48,-
4144114,4144147,60,-
4144230,4144250,64,-
4147186,4147205,52,-
4147644,4147664,47,-
4148031,4148051,47,-
4151705,4151729,59,-
4152939,4152958,47,-
4155264,4155294,51,-
4156126,4156149,60,+
4156683,4156710,66,-
4159718,4159738,47,-
4159872,4159902,67,+
4160062,4160085,49,-
4164600,4164641,53,+
4165708,4165746,55,+
4167971,4168005,59,-
4168165,4168191,71,-
4171611,4171644,64,-
4172290,4172323,63,-
4172414,4172438,69,-
4172692,4172738,47,+
4172877,4172921,47,-
4173003,4173049,50,-
4174067,4174082,53,-
4174472,4174511,54,-
4176089,4176107,51,-
4176233,4176255,61,-
4182848,4182869,51,+
4183078,4183110,52,-
4184375,4184399,59,-
4185000,4185019,47,-
4186738,4186759,48,+
4189286,4189329,50,+
4191406,4191429,64,-
4191890,4191916,66,-
4192971,4193013,50,+
4193050,4193075,89,-
4194922,4194947,47,-
4197010,4197042,60,-
4197102,4197131,57,-
4198168,4198188,49,-
4200104,4200142,71,-
4200314,4200335,48,-
4202332,4202366,57,-
4202829,4202856,53,-
4202923,4202958,59,-
4202981,4203012,68,-
4203168,4203210,69,-
4203411,4203430,52,-
4203629,4203651,97,-
4206416,4206445,57,-
4209081,4209118,75,-
4212670,4212698,54,-
4213800,4213826,70,-
4218818,4218854,58,+
4218870,4218888,49,-
4219496,4219521,57,-
4222130,4222153,50,+
4224932,4224979,88,-
4226639,4226673,47,-
4231063,4231093,68,+
4233285,4233317,62,-
4236479,4236502,48,-
4236980,4237019,54,-
4237067,4237099,49,-
4237122,4237144,49,-
4237187,4237210,60,-
4242896,4242926,60,-
4243337,4243363,68,-
4245998,4246020,49,+
4247714,4247753,61,+
4248918,4248954,62,-
4249681,4249706,57,-
4249802,4249836,51,-
4250943,4250983,57,-
4251625,4251643,67,-
4252536,4252556,47,-
4252617,4252646,65,-
4254806,4254827,63,-
4259821,4259858,56,-
4260969,4260986,52,+
4261068,4261106,53,+
4264096,4264130,55,-
4264243,4264271,80,-
4264953,4264988,47,-
4265040,4265073,58,-
4265620,4265643,49,-
4265664,4265695,51,-
4265759,4265792,51,-
4265868,4265897,67,-
4268015,4268048,65,-
4268575,4268601,56,+
4269830,4269868,59,-
4270214,4270237,48,-
4270409,4270438,68,-
4271068,4271087,47,+
4272550,4272578,99,-
4274636,4274667,51,+
4274810,4274834,69,-
4275191,4275229,57,-
4275377,4275401,76,-
4275627,4275668,53,-
4275928,4275953,47,-
4276024,4276065,69,-
4276551,4276580,67,-
4276615,4276637,61,-
4276659,4276683,48,-
4278421,4278438,52,-
4278649,4278697,49,-
4279028,4279057,52,-
4279200,4279219,49,-
4279370,4279400,52,-
4280227,4280248,48,-
4280289,4280326,58,-
4280520,4280551,49,+
4280866,4280890,60,+
4282122,4282160,59,-
4282553,4282586,64,-
4283695,4283718,49,-
4283837,4283870,62,-
4284348,4284368,48,-
4284927,4284957,57,-
4285957,4285988,50,-
4287644,4287664,64,+
4288247,4288264,50,-
4289127,4289154,63,-
4291793,4291814,48,-
4291937,4291965,70,-
4293835,4293853,50,-
4294804,4294826,51,-
4294963,4294986,72,-
4295310,4295343,60,-
4295857,4295885,65,-
4300757,4300782,58,-
4303582,4303605,48,-
4303943,4303968,58,-
4305904,4305933,52,-
4306283,4306298,53,-
4309465,4309489,48,+
4317393,4317416,70,-
4318383,4318407,59,-
4320420,4320443,69,-
4324320,4324343,48,-
4331893,4331930,59,-
4334762,4334782,64,+
4334890,4334929,52,-
4335286,4335317,59,-
4336730,4336753,60,-
4336964,4336998,60,-
4341195,4341237,57,-
4344227,4344254,55,+
4345950,4345981,50,+
4347769,4347788,47,+
4350375,4350395,64,-
4351106,4351145,54,+
4353119,4353138,47,-
4354534,4354555,72,-
4356825,4356853,53,+
4363298,4363319,48,-
4363382,4363402,64,-
4364631,4364661,67,+
4365042,4365064,48,-
4365569,4365590,49,-
4371418,4371444,63,+
4372385,4372415,54,-
4372837,4372872,59,-
4373364,4373397,64,-
4374355,4374384,52,-
4376005,4376033,65,+
4376378,4376406,65,-
4377583,4377602,49,+
4379421,4379453,54,-
4380180,4380199,47,+
4384416,4384449,52,-
4384726,4384750,59,-
4389450,4389474,59,-
4391335,4391377,50,+
4392542,4392574,49,-
4395908,4395928,64,-
4397858,4397899,55,-
4398941,4398968,57,-
