# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2440655	2440960	-					nuoK		B7G68_RS11415	306		old_locus_tag=B7G68_11415
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2440655	2440960	-	WP_013079344.1	WP_013079344.1		NADH-quinone oxidoreductase subunit NuoK	nuoK		B7G68_RS11415	306	101	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2440957	2441574	-							B7G68_RS11420	618		old_locus_tag=B7G68_11420
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2440957	2441574	-	WP_013079345.1	WP_013079345.1		NADH-quinone oxidoreductase subunit J			B7G68_RS11420	618	205	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2441658	2442149	-					nuoI		B7G68_RS11425	492		old_locus_tag=B7G68_11425
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2441658	2442149	-	WP_013079346.1	WP_013079346.1		NADH-quinone oxidoreductase subunit NuoI	nuoI		B7G68_RS11425	492	163	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2442160	2442384	-							B7G68_RS11430	225		old_locus_tag=B7G68_11430
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2442160	2442384	-	WP_083778385.1	WP_083778385.1		hypothetical protein			B7G68_RS11430	225	74	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2442381	2442620	-							B7G68_RS11435	240		old_locus_tag=B7G68_11435
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2442381	2442620	-	WP_013079348.1	WP_013079348.1		hypothetical protein			B7G68_RS11435	240	79	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2442620	2443687	-					nuoH		B7G68_RS11440	1068		old_locus_tag=B7G68_11440
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2442620	2443687	-	WP_106907175.1	WP_106907175.1		NADH-quinone oxidoreductase subunit NuoH	nuoH		B7G68_RS11440	1068	355	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2443688	2445751	-					nuoG		B7G68_RS11445	2064		old_locus_tag=B7G68_11445
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2443688	2445751	-	WP_013079350.1	WP_013079350.1		NADH-quinone oxidoreductase subunit NuoG	nuoG		B7G68_RS11445	2064	687	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2445757	2447076	-					nuoF		B7G68_RS11450	1320		old_locus_tag=B7G68_11450
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2445757	2447076	-	WP_013079351.1	WP_013079351.1		NADH-quinone oxidoreductase subunit NuoF	nuoF		B7G68_RS11450	1320	439	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2447080	2447343	-							B7G68_RS11455	264		old_locus_tag=B7G68_11455
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2447080	2447343	-	WP_013079352.1	WP_013079352.1		hypothetical protein			B7G68_RS11455	264	87	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2447340	2447564	-							B7G68_RS11460	225		old_locus_tag=B7G68_11460
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2447340	2447564	-	WP_013079353.1	WP_013079353.1		hypothetical protein			B7G68_RS11460	225	74	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2447566	2448255	-					nuoE		B7G68_RS11465	690		old_locus_tag=B7G68_11465
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2447566	2448255	-	WP_013079354.1	WP_013079354.1		NADH-quinone oxidoreductase subunit NuoE	nuoE		B7G68_RS11465	690	229	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2448252	2448584	-							B7G68_RS11470	333		old_locus_tag=B7G68_11470
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2448252	2448584	-	WP_013079355.1	WP_013079355.1		nuclear transport factor 2 family protein			B7G68_RS11470	333	110	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2448581	2449831	-							B7G68_RS11475	1251		old_locus_tag=B7G68_11475
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2448581	2449831	-	WP_013079356.1	WP_013079356.1		NADH-quinone oxidoreductase subunit D			B7G68_RS11475	1251	416	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2449932	2450573	-							B7G68_RS11480	642		old_locus_tag=B7G68_11480
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2449932	2450573	-	WP_013079357.1	WP_013079357.1		NADH-quinone oxidoreductase subunit C			B7G68_RS11480	642	213	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2450570	2451169	-							B7G68_RS11485	600		old_locus_tag=B7G68_11485
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2450570	2451169	-	WP_083778387.1	WP_083778387.1		NADH-quinone oxidoreductase subunit B			B7G68_RS11485	600	199	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2451139	2451516	-							B7G68_RS11490	378		old_locus_tag=B7G68_11490
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2451139	2451516	-	WP_013079359.1	WP_013079359.1		NADH-quinone oxidoreductase subunit A			B7G68_RS11490	378	125	
gene	tRNA	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2451831	2451907	+							B7G68_RS11495	77		old_locus_tag=B7G68_11495
tRNA		GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2451831	2451907	+				tRNA-Asp			B7G68_RS11495	77		anticodon=GTC
gene	tRNA	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2451975	2452051	+							B7G68_RS11500	77		old_locus_tag=B7G68_11500
tRNA		GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2451975	2452051	+				tRNA-Asp			B7G68_RS11500	77		anticodon=GTC
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2452128	2453117	+							B7G68_RS11505	990		old_locus_tag=B7G68_11505
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2452128	2453117	+	WP_013079360.1	WP_013079360.1		LLM class flavin-dependent oxidoreductase			B7G68_RS11505	990	329	
gene	pseudogene	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2453125	2454258	-							B7G68_RS11510	1134		partial;pseudo;old_locus_tag=B7G68_11510
CDS	without_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2453125	2454258	-				glycosyltransferase family 1 protein			B7G68_RS11510	1134		partial;pseudo
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2454602	2455495	-							B7G68_RS11520	894		old_locus_tag=B7G68_11520
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2454602	2455495	-	WP_013079363.1	WP_013079363.1		SPFH domain-containing protein			B7G68_RS11520	894	297	
gene	tRNA	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2455609	2455683	-							B7G68_RS11525	75		old_locus_tag=B7G68_11525
tRNA		GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2455609	2455683	-				tRNA-Val			B7G68_RS11525	75		anticodon=TAC
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2455794	2456072	-							B7G68_RS11530	279		old_locus_tag=B7G68_11530
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2455794	2456072	-	WP_013079364.1	WP_013079364.1		HU family DNA-binding protein			B7G68_RS11530	279	92	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2456216	2458615	-					lon		B7G68_RS11535	2400		old_locus_tag=B7G68_11535
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2456216	2458615	-	WP_013079365.1	WP_013079365.1		endopeptidase La	lon		B7G68_RS11535	2400	799	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2459012	2460274	-					clpX		B7G68_RS11540	1263		old_locus_tag=B7G68_11540
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2459012	2460274	-	WP_004615159.1	WP_004615159.1		ATP-dependent protease ATP-binding subunit ClpX	clpX		B7G68_RS11540	1263	420	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2460612	2461286	+							B7G68_RS11545	675		old_locus_tag=B7G68_11545
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2460612	2461286	+	WP_013079366.1	WP_013079366.1		HAD-IB family hydrolase			B7G68_RS11545	675	224	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2461367	2461996	-							B7G68_RS11550	630		old_locus_tag=B7G68_11550
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2461367	2461996	-	WP_193852720.1	WP_193852720.1		ATP-dependent Clp protease proteolytic subunit			B7G68_RS11550	630	209	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2462177	2463541	-					tig		B7G68_RS11555	1365		old_locus_tag=B7G68_11555
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2462177	2463541	-	WP_013079368.1	WP_013079368.1		trigger factor	tig		B7G68_RS11555	1365	454	
gene	tRNA	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2463719	2463803	-							B7G68_RS11560	85		old_locus_tag=B7G68_11560
tRNA		GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2463719	2463803	-				tRNA-Leu			B7G68_RS11560	85		anticodon=TAG
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2463848	2465299	-							B7G68_RS11565	1452		old_locus_tag=B7G68_11565
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2463848	2465299	-	WP_013079369.1	WP_013079369.1		NAD(P)H-hydrate dehydratase			B7G68_RS11565	1452	483	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2465310	2465879	-							B7G68_RS11570	570		old_locus_tag=B7G68_11570
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2465310	2465879	-	WP_013079370.1	WP_013079370.1		phosphoglycerate mutase family protein			B7G68_RS11570	570	189	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2465883	2467433	-							B7G68_RS11575	1551		old_locus_tag=B7G68_11575
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2465883	2467433	-	WP_083778389.1	WP_083778389.1		acetyl-CoA acetyltransferase			B7G68_RS11575	1551	516	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2467671	2468009	+							B7G68_RS11580	339		old_locus_tag=B7G68_11580
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2467671	2468009	+	WP_013079372.1	WP_013079372.1		P-II family nitrogen regulator			B7G68_RS11580	339	112	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2468055	2469464	+					glnA		B7G68_RS11585	1410		old_locus_tag=B7G68_11585
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2468055	2469464	+	WP_013079373.1	WP_013079373.1		type I glutamate--ammonia ligase	glnA		B7G68_RS11585	1410	469	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2469766	2471943	+							B7G68_RS11590	2178		old_locus_tag=B7G68_11590
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2469766	2471943	+	WP_013079374.1	WP_013079374.1		TonB-dependent receptor			B7G68_RS11590	2178	725	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2472002	2472391	-							B7G68_RS11595	390		old_locus_tag=B7G68_11595
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2472002	2472391	-	WP_083778390.1	WP_083778390.1		antibiotic biosynthesis monooxygenase			B7G68_RS11595	390	129	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2472593	2474065	+							B7G68_RS11600	1473		old_locus_tag=B7G68_11600
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2472593	2474065	+	WP_013079376.1	WP_013079376.1		amidohydrolase			B7G68_RS11600	1473	490	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2474065	2475417	+							B7G68_RS11605	1353		old_locus_tag=B7G68_11605
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2474065	2475417	+	WP_013079377.1	WP_013079377.1		amidohydrolase family protein			B7G68_RS11605	1353	450	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2475615	2477720	+					parE		B7G68_RS11610	2106		old_locus_tag=B7G68_11610
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2475615	2477720	+	WP_041538280.1	WP_041538280.1		DNA topoisomerase IV subunit B	parE		B7G68_RS11610	2106	701	
gene	pseudogene	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2478119	2478269	-							B7G68_RS22470	151		partial;pseudo
CDS	without_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2478119	2478269	-				hypothetical protein			B7G68_RS22470	151		partial;pseudo
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2478509	2479210	-							B7G68_RS11625	702		old_locus_tag=B7G68_11625
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2478509	2479210	-	WP_013079379.1	WP_013079379.1		EcsC family protein			B7G68_RS11625	702	233	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2479354	2479695	+							B7G68_RS11630	342		old_locus_tag=B7G68_11630
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2479354	2479695	+	WP_013079380.1	WP_013079380.1		hypothetical protein			B7G68_RS11630	342	113	
gene	pseudogene	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2479732	2479860	-							B7G68_RS22475	129		partial;pseudo;old_locus_tag=B7G68_11635
CDS	without_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2479732	2479860	-				hypothetical protein			B7G68_RS22475	129		partial;pseudo
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2480183	2480608	-							B7G68_RS21910	426		
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2480183	2480608	-	WP_157038987.1	WP_157038987.1		hypothetical protein			B7G68_RS21910	426	141	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2480608	2481138	-							B7G68_RS21915	531		
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2480608	2481138	-	WP_157038988.1	WP_157038988.1		hypothetical protein			B7G68_RS21915	531	176	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2481320	2482009	+							B7G68_RS11640	690		old_locus_tag=B7G68_11640
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2481320	2482009	+	WP_013079381.1	WP_013079381.1		chromosome replication protein DnaA			B7G68_RS11640	690	229	
gene	pseudogene	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2482038	2482166	+							B7G68_RS22480	129		partial;pseudo
CDS	without_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2482038	2482166	+				hypothetical protein			B7G68_RS22480	129		partial;pseudo
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2482267	2484495	+							B7G68_RS11645	2229		old_locus_tag=B7G68_11645
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2482267	2484495	+	WP_013079382.1	WP_013079382.1		RNA degradosome polyphosphate kinase			B7G68_RS11645	2229	742	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2484499	2485491	-							B7G68_RS11650	993		old_locus_tag=B7G68_11650
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2484499	2485491	-	WP_013079383.1	WP_013079383.1		phosphotransferase			B7G68_RS11650	993	330	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2485652	2487145	+							B7G68_RS11655	1494		old_locus_tag=B7G68_11655
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2485652	2487145	+	WP_013079384.1	WP_013079384.1		Ppx/GppA family phosphatase			B7G68_RS11655	1494	497	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2487303	2487584	+							B7G68_RS11660	282		old_locus_tag=B7G68_11660
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2487303	2487584	+	WP_013079385.1	WP_013079385.1		hypothetical protein			B7G68_RS11660	282	93	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2487595	2489292	-							B7G68_RS11665	1698		old_locus_tag=B7G68_11665
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2487595	2489292	-	WP_227878826.1	WP_227878826.1		response regulator			B7G68_RS11665	1698	565	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2489456	2490625	-					rnd		B7G68_RS11670	1170		old_locus_tag=B7G68_11670
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2489456	2490625	-	WP_013079387.1	WP_013079387.1		ribonuclease D	rnd		B7G68_RS11670	1170	389	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2490763	2491788	+					purM		B7G68_RS11675	1026		old_locus_tag=B7G68_11675
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2490763	2491788	+	WP_013079388.1	WP_013079388.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		B7G68_RS11675	1026	341	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2491788	2492369	+					purN		B7G68_RS11680	582		old_locus_tag=B7G68_11680
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2491788	2492369	+	WP_013079389.1	WP_013079389.1		phosphoribosylglycinamide formyltransferase	purN		B7G68_RS11680	582	193	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2492366	2492716	-							B7G68_RS11685	351		old_locus_tag=B7G68_11685
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2492366	2492716	-	WP_157038990.1	WP_157038990.1		PRC-barrel domain-containing protein			B7G68_RS11685	351	116	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2492875	2493495	+							B7G68_RS11690	621		old_locus_tag=B7G68_11690
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2492875	2493495	+	WP_013079391.1	WP_013079391.1		DedA family protein			B7G68_RS11690	621	206	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2493497	2494138	-							B7G68_RS11695	642		old_locus_tag=B7G68_11695
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2493497	2494138	-	WP_013079392.1	WP_013079392.1		DUF1275 domain-containing protein			B7G68_RS11695	642	213	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2494220	2494639	-					ndk		B7G68_RS11700	420		old_locus_tag=B7G68_11700
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2494220	2494639	-	WP_013079393.1	WP_013079393.1		nucleoside-diphosphate kinase	ndk		B7G68_RS11700	420	139	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2494736	2496610	+							B7G68_RS11705	1875		old_locus_tag=B7G68_11705
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2494736	2496610	+	WP_013079394.1	WP_013079394.1		ABC-F family ATP-binding cassette domain-containing protein			B7G68_RS11705	1875	624	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2496708	2497106	+							B7G68_RS11710	399		old_locus_tag=B7G68_11710
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2496708	2497106	+	WP_013079395.1	WP_013079395.1		hypothetical protein			B7G68_RS11710	399	132	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2497116	2497952	-							B7G68_RS11715	837		old_locus_tag=B7G68_11715
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2497116	2497952	-	WP_013079396.1	WP_013079396.1		cytochrome c4			B7G68_RS11715	837	278	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2497957	2499579	-							B7G68_RS11720	1623		old_locus_tag=B7G68_11720
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2497957	2499579	-	WP_013079397.1	WP_013079397.1		cbb3-type cytochrome c oxidase subunit I			B7G68_RS11720	1623	540	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2499566	2500111	-							B7G68_RS11725	546		old_locus_tag=B7G68_11725
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2499566	2500111	-	WP_013079398.1	WP_013079398.1		cytochrome c oxidase subunit II			B7G68_RS11725	546	181	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2500108	2500272	-							B7G68_RS22120	165		
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2500108	2500272	-	WP_013079399.1	WP_013079399.1		hypothetical protein			B7G68_RS22120	165	54	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2500372	2500923	-							B7G68_RS11730	552		old_locus_tag=B7G68_11730
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2500372	2500923	-	WP_013079400.1	WP_013079400.1		hypothetical protein			B7G68_RS11730	552	183	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2501030	2501398	-							B7G68_RS11735	369		old_locus_tag=B7G68_11735
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2501030	2501398	-	WP_013079401.1	WP_013079401.1		cytochrome c			B7G68_RS11735	369	122	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2501484	2501834	-							B7G68_RS11740	351		old_locus_tag=B7G68_11740
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2501484	2501834	-	WP_013079402.1	WP_013079402.1		hypothetical protein			B7G68_RS11740	351	116	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2501831	2502295	-							B7G68_RS11745	465		old_locus_tag=B7G68_11745
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2501831	2502295	-	WP_013079403.1	WP_013079403.1		DNA polymerase III subunit chi			B7G68_RS11745	465	154	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2502298	2503779	-							B7G68_RS11750	1482		old_locus_tag=B7G68_11750
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2502298	2503779	-	WP_013079404.1	WP_013079404.1		leucyl aminopeptidase			B7G68_RS11750	1482	493	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2504002	2505144	+					lptF		B7G68_RS11755	1143		old_locus_tag=B7G68_11755
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2504002	2505144	+	WP_013079405.1	WP_013079405.1		LPS export ABC transporter permease LptF	lptF		B7G68_RS11755	1143	380	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2505141	2506244	+					lptG		B7G68_RS11760	1104		old_locus_tag=B7G68_11760
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2505141	2506244	+	WP_013079406.1	WP_013079406.1		LPS export ABC transporter permease LptG	lptG		B7G68_RS11760	1104	367	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2506237	2508669	+							B7G68_RS11765	2433		old_locus_tag=B7G68_11765
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2506237	2508669	+	WP_041538281.1	WP_041538281.1		LPS-assembly protein LptD			B7G68_RS11765	2433	810	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2508837	2510195	+							B7G68_RS11770	1359		old_locus_tag=B7G68_11770
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2508837	2510195	+	WP_013079408.1	WP_013079408.1		peptidylprolyl isomerase			B7G68_RS11770	1359	452	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2510192	2511193	+					pdxA		B7G68_RS11775	1002		old_locus_tag=B7G68_11775
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2510192	2511193	+	WP_013079409.1	WP_013079409.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		B7G68_RS11775	1002	333	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2511295	2512113	+					rsmA		B7G68_RS11780	819		old_locus_tag=B7G68_11780
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2511295	2512113	+	WP_013079410.1	WP_013079410.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		B7G68_RS11780	819	272	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	2512374	2513963	+							B7G68_RS11785	1590		old_locus_tag=B7G68_11785
