start,end,score,strand
3569652,3569673,48,+
3570569,3570602,62,-
3571908,3571929,63,-
3574400,3574432,65,+
3577101,3577131,57,-
3577520,3577551,62,+
3577741,3577766,70,+
3578240,3578266,56,-
3578478,3578509,50,-
3578819,3578857,62,-
3579813,3579851,96,+
3579988,3580009,72,-
3580644,3580672,63,-
3581957,3581976,51,+
3584856,3584891,62,-
3585078,3585112,62,-
3585118,3585141,60,+
3585214,3585242,65,-
3585815,3585859,52,-
3587491,3587520,61,+
3587988,3588008,65,-
3588247,3588285,58,-
3588524,3588550,71,-
3591555,3591584,65,-
3593692,3593722,63,-
3594321,3594355,58,-
3596548,3596571,60,-
3597663,3597692,67,-
3597976,3597997,48,-
3600516,3600540,59,-
3604296,3604313,50,+
3605304,3605345,57,-
3607213,3607237,67,-
3607621,3607646,47,-
3609437,3609468,62,-
3611083,3611105,48,+
3612511,3612531,49,-
3615829,3615869,58,-
3618052,3618098,49,-
3618488,3618522,60,-
3619213,3619230,50,-
3620047,3620083,59,+
3622711,3622730,51,-
3629396,3629425,63,-
3629457,3629490,48,-
3629587,3629604,52,-
3631576,3631602,56,-
3634919,3634952,76,-
3635429,3635455,56,-
3635617,3635651,51,-
3636084,3636118,60,-
3636158,3636184,56,-
3636601,3636633,107,-
3636749,3636793,48,+
3639341,3639371,51,-
3640220,3640246,56,-
3642013,3642031,50,-
3642069,3642088,84,-
3643717,3643755,57,+
3645190,3645211,72,-
3645456,3645487,50,-
3646603,3646631,52,-
3647967,3648002,57,-
3648060,3648089,52,-
3650405,3650448,50,+
3650484,3650511,60,-
3652711,3652742,55,-
3652851,3652875,58,-
3654204,3654243,59,+
3654893,3654925,59,-
3656056,3656090,51,-
3662281,3662298,52,-
3663723,3663771,58,-
3664962,3664987,63,-
3665524,3665553,52,+
3666399,3666427,52,+
3667422,3667443,63,+
3668003,3668027,60,-
3669079,3669102,48,+
3670040,3670073,52,-
3670747,3670780,62,+
3671423,3671440,50,+
3671475,3671505,51,+
3673856,3673885,52,+
3675699,3675718,49,+
3675767,3675786,47,-
3678481,3678521,50,-
3678919,3678962,50,-
3680263,3680281,49,-
3680461,3680497,54,-
3681883,3681900,69,-
3682901,3682919,49,-
3685982,3686022,53,-
3686887,3686918,64,-
3687005,3687021,52,-
3687426,3687452,56,+
3690305,3690334,67,+
3691690,3691713,48,-
3693086,3693124,59,-
3694746,3694765,49,+
3695611,3695653,69,-
3695809,3695827,67,-
3698291,3698313,61,+
3699847,3699864,52,-
3706786,3706813,60,-
3707113,3707143,49,+
3711062,3711080,51,-
3712248,3712285,51,-
3713189,3713209,49,+
3714508,3714533,58,-
3717959,3717992,48,+
3718192,3718210,49,-
3722497,3722525,54,+
3723213,3723231,49,+
3724148,3724172,59,-
3725234,3725260,61,+
3725529,3725572,54,-
3726679,3726715,57,+
3728397,3728424,55,-
3731091,3731110,47,+
3731177,3731198,90,-
3735106,3735121,72,-
3737550,3737578,52,+
3738512,3738540,80,-
3738813,3738848,56,-
3739378,3739402,48,+
3740367,3740390,49,-
3741004,3741024,48,-
3742375,3742407,48,-
3744078,3744096,67,-
3744112,3744151,54,-
3745429,3745465,59,-
3747792,3747812,47,+
3748329,3748363,59,-
3752998,3753037,57,-
3755404,3755436,64,-
3759614,3759645,51,+
3759687,3759703,52,+
3763967,3763986,49,-
3765948,3765966,49,-
3770842,3770869,57,-
3771061,3771080,47,-
3771191,3771223,61,-
3771897,3771927,52,+
3772493,3772525,51,-
3774293,3774313,47,+
3774827,3774842,72,-
3775919,3775934,72,-
3780861,3780899,70,-
3780960,3780977,50,-
3782596,3782620,48,-
3784528,3784571,53,-
3792099,3792132,47,-
3796977,3797015,54,-
3801421,3801458,59,+
3806224,3806259,60,-
3810832,3810861,67,-
3811097,3811123,56,-
3811598,3811632,59,-
3812338,3812378,50,+
3814585,3814629,54,-
3817079,3817110,49,-
3817817,3817857,59,-
3819806,3819833,55,-
3820679,3820704,57,-
3824500,3824518,50,+
3824933,3824960,72,-
3826831,3826865,48,+
3827587,3827609,79,-
3837696,3837721,47,-
3837911,3837935,48,-
3838620,3838659,49,-
3839003,3839026,60,-
3839797,3839817,64,-
3839997,3840027,60,-
3841340,3841363,60,-
3843406,3843427,63,-
3845567,3845588,48,-
3846147,3846164,50,-
3846298,3846339,54,+
3858857,3858876,47,+
3859461,3859502,51,-
3859795,3859825,49,-
3861109,3861129,64,-
3861174,3861213,57,+
3862210,3862240,80,-
3870672,3870715,55,+
3870772,3870797,69,+
3872510,3872535,47,+
3874571,3874588,52,+
3875229,3875247,50,-
3875264,3875287,49,-
3877575,3877594,47,+
3881423,3881440,50,+
3888499,3888521,48,-
3891422,3891448,56,+
3894152,3894181,52,+
3894708,3894731,50,-
3895718,3895766,48,-
3896158,3896198,55,-
3896533,3896562,55,-
3896834,3896870,58,-
3896889,3896915,91,-
3898905,3898940,91,-
3899030,3899066,59,+
3900972,3900994,48,+
3906816,3906855,58,-
3909139,3909161,51,-
3914011,3914037,56,-
3915260,3915290,52,-
3918217,3918253,76,-
3918287,3918316,55,-
3920341,3920364,60,-
3921100,3921126,58,-
3921857,3921887,51,+
3923626,3923668,54,-
3925095,3925131,58,-
3927136,3927161,57,+
3927468,3927503,64,+
3927878,3927898,47,+
3931002,3931031,58,-
3931971,3931992,48,-
3933184,3933219,67,-
3934101,3934146,50,-
3935390,3935414,48,-
3936832,3936857,84,+
3939021,3939052,50,-
3941373,3941408,72,+
3942667,3942706,49,-
3944609,3944637,54,-
3948183,3948205,62,-
3949193,3949229,57,-
3950051,3950072,63,+
3952076,3952102,56,+
3953289,3953310,63,-
3956252,3956291,54,+
3956605,3956649,49,-
3958859,3958891,68,-
3960021,3960039,49,-
3961659,3961684,47,-
3964064,3964099,94,-
3968719,3968750,49,-
3970564,3970587,49,+
3970811,3970839,54,-
3971719,3971738,47,-
3975262,3975296,64,-
3976563,3976584,48,-
3978982,3979016,78,-
3979560,3979589,69,-
3980120,3980148,54,+
3980155,3980178,49,-
3981197,3981221,48,-
3981257,3981284,60,-
3981527,3981570,53,-
3981771,3981792,63,-
3982065,3982091,56,-
3983058,3983096,53,-
3985275,3985297,49,+
3985403,3985434,59,-
3988015,3988063,47,-
3991050,3991068,51,-
3991435,3991460,47,+
3992756,3992793,47,+
3993807,3993840,48,+
3995648,3995690,50,+
3995710,3995745,59,+
3995883,3995916,60,+
4003834,4003860,69,-
4005779,4005803,59,-
4005962,4005985,49,+
4009542,4009580,58,-
4009894,4009920,68,-
4016420,4016445,47,+
4016763,4016789,63,-
4018706,4018738,57,+
4020270,4020292,48,+
4020338,4020379,54,-
4020472,4020498,56,-
4022604,4022640,57,-
4023297,4023314,52,+
4023476,4023509,62,+
4023903,4023925,51,+
4024377,4024392,53,-
4025858,4025883,113,+
4025975,4026000,47,+
4029633,4029668,58,-
4033430,4033458,88,-
4033480,4033506,68,-
4035893,4035911,49,+
4038713,4038744,67,-
4038906,4038945,54,-
4040868,4040888,47,+
4041201,4041246,53,-
4046629,4046667,54,+
4051259,4051304,49,-
4051886,4051919,62,-
4054135,4054155,47,-
4057427,4057452,58,-
4057581,4057603,49,-
4059288,4059322,58,-
4061427,4061445,49,+
4065039,4065062,49,-
4065641,4065674,78,+
4066528,4066564,59,-
4067057,4067084,55,+
4069042,4069070,54,-
4069604,4069651,49,-
4071563,4071589,64,-
4073636,4073654,49,-
4078261,4078292,50,+
4079587,4079606,49,+
4081794,4081813,49,+
4089099,4089120,48,-
4090009,4090037,65,-
4090521,4090540,56,-
4093352,4093375,60,+
4093688,4093712,67,+
4093881,4093915,50,-
4099852,4099875,49,-
4101225,4101251,56,-
4101895,4101914,66,-
4104140,4104174,50,+
4104284,4104302,49,-
4104654,4104692,58,-
4108321,4108351,65,+
4108710,4108737,55,-
4109308,4109341,62,+
4114591,4114612,49,+
4114808,4114825,52,-
4115163,4115191,53,-
4115422,4115465,55,-
4119010,4119031,48,-
4120496,4120525,68,-
4120990,4121012,49,-
4122339,4122372,59,-
4124650,4124680,65,-
4127627,4127670,68,-
4128159,4128179,48,-
4131811,4131837,56,+
4135209,4135239,60,-
4136026,4136069,69,-
4136478,4136511,60,+
4136648,4136669,48,+
4136792,4136815,49,-
4137579,4137614,62,-
4139122,4139158,58,-
4140171,4140201,63,-
4141323,4141351,70,-
4143282,4143324,52,+
4145858,4145902,47,-
4146185,4146222,58,-
4150163,4150181,67,+
4156109,4156130,48,-
4158209,4158228,47,+
4162216,4162246,66,-
4163617,4163650,64,+
4163721,4163745,59,+
4167277,4167312,61,-
4167476,4167511,57,-
4168474,4168493,47,+
4169160,4169185,47,-
4169803,4169822,47,+
4170202,4170238,65,-
4175892,4175909,69,-
4175964,4175990,68,+
4176239,4176269,67,-
4177018,4177038,49,-
4177644,4177660,52,-
4178391,4178411,49,+
4179490,4179513,48,-
4180099,4180138,53,-
4182748,4182780,70,+
4183594,4183627,62,+
4186123,4186151,66,-
4186252,4186282,57,-
4187394,4187410,52,-
4188421,4188452,61,-
4191354,4191372,67,+
4191724,4191748,48,-
4191936,4191960,59,+
4192893,4192913,64,-
4193309,4193333,48,+
4195218,4195247,52,-
4196138,4196163,57,-
4196177,4196207,51,-
4197105,4197122,52,-
4197232,4197261,52,-
4198389,4198423,50,-
4199770,4199792,61,-
4200123,4200162,53,-
4200291,4200315,60,-
4200977,4201007,57,-
4201083,4201115,75,-
4206585,4206609,71,-
4208756,4208801,49,-
4209577,4209604,53,-
4211526,4211551,57,-
4212496,4212525,52,+
4213231,4213264,64,-
4213803,4213822,49,-
4215553,4215594,57,+
4215896,4215914,67,+
4216630,4216649,47,+
4218146,4218182,55,-
4223829,4223847,67,-
4224533,4224561,85,-
4225394,4225435,52,-
4226885,4226921,58,-
4227370,4227392,61,-
4227542,4227564,49,-
4229970,4229989,49,-
4230760,4230791,50,-
4231033,4231069,48,-
4231675,4231706,63,-
4232519,4232554,60,-
4234909,4234937,58,+
4237701,4237734,56,-
4241322,4241353,65,-
4242095,4242127,49,-
4245142,4245166,59,-
4245743,4245769,56,-
4246027,4246047,73,+
4246727,4246746,49,-
4247016,4247043,57,-
4249989,4250019,51,+
4251381,4251400,49,+
4252785,4252805,49,-
4255543,4255562,47,-
4255862,4255900,59,-
4260906,4260945,53,+
4261206,4261229,49,-
4262184,4262209,57,-
4265963,4265982,66,-
4266687,4266709,61,-
4270237,4270257,51,+
4272229,4272245,53,-
4273320,4273358,51,-
4277035,4277055,64,-
4284373,4284406,62,-
4285070,4285093,50,+
4285660,4285690,83,+
4287248,4287279,50,+
4288853,4288883,51,-
4291680,4291703,59,-
4291916,4291943,66,-
4293647,4293666,66,-
4295109,4295139,68,+
4295714,4295753,58,+
4303081,4303116,52,-
4303712,4303740,54,-
4304217,4304236,47,-
4304381,4304412,76,-
4305731,4305761,68,-
4306560,4306577,52,-
4307825,4307855,51,-
4310470,4310499,70,-
4311848,4311868,51,-
4315212,4315244,52,-
4316933,4316952,49,+
4318828,4318869,49,-
4319857,4319882,57,-
4320071,4320095,48,-
4322297,4322319,51,-
4322785,4322816,50,+
4323301,4323329,54,-
4324222,4324243,48,+
4325745,4325767,48,-
4326185,4326212,60,-
4328591,4328609,67,-
4330429,4330470,55,-
4333513,4333540,66,+
4335288,4335307,66,+
4335971,4335987,70,-
4337222,4337251,54,+
4342617,4342632,72,-
4342697,4342720,60,+
4342793,4342814,48,-
4343061,4343096,59,+
4343489,4343509,47,-
4346506,4346539,75,-
4348876,4348901,47,-
4350776,4350809,64,+
4353779,4353817,53,+
4364196,4364218,61,-
4366632,4366651,49,-
4370575,4370599,59,-
4372445,4372471,73,-
4374885,4374920,56,-
4375596,4375624,70,-
4376793,4376820,71,-
4377130,4377167,58,-
4377729,4377746,50,-
4378891,4378938,47,-
4379337,4379356,47,-
4383946,4383966,51,+
4386936,4386985,87,-
4387335,4387356,63,-
4390716,4390737,48,-
4392144,4392169,47,-
4392659,4392678,47,+
4395631,4395655,59,+
4402322,4402357,50,-
4405456,4405493,55,+
4412799,4412829,96,+
4413378,4413418,58,-
4417464,4417489,57,-
4417928,4417949,48,-
4421366,4421385,49,-
4422860,4422905,53,-
4423206,4423230,71,-
4424164,4424197,56,+
4424425,4424453,67,-
4424462,4424503,48,-
4428853,4428879,56,-
4429978,4429994,52,+
4430325,4430348,60,-
4430578,4430598,47,-
4430807,4430850,55,+
4432496,4432541,87,+
4432634,4432662,60,+
4432731,4432766,103,+
4435966,4435983,52,+
4436228,4436260,49,+
4436804,4436823,47,-
4437406,4437445,57,+
4438221,4438259,52,+
4439692,4439726,59,-
4440026,4440066,57,+
4440817,4440840,60,-
4442241,4442265,59,-
4442911,4442928,50,-
4444870,4444905,72,-
4444910,4444933,64,+
4445989,4446012,60,-
4448102,4448137,59,-
4448300,4448337,54,-
4449691,4449725,59,+
4451188,4451230,57,+
4456918,4456962,53,-
4458617,4458652,62,-
4458735,4458772,50,-
4459334,4459368,56,-
4460691,4460710,49,-
4464201,4464225,59,-
4464333,4464357,71,-
4465472,4465502,62,-
4465539,4465556,50,-
4465692,4465720,69,-
4467110,4467131,48,-
4469230,4469246,52,+
4473985,4474010,57,-
4477765,4477782,52,-
4480250,4480280,65,+
4481822,4481843,48,-
4481878,4481894,52,-
4482894,4482922,71,+
4484566,4484607,58,-
4485262,4485304,55,+
4485454,4485497,52,+
4485659,4485688,54,-
4487637,4487661,48,-
4489523,4489556,48,-
4491624,4491642,49,-
4492550,4492574,76,-
4492746,4492773,55,-
4494213,4494241,54,+
4500206,4500231,57,-
4500321,4500359,73,-
4500404,4500434,51,+
4501282,4501300,50,-
4503313,4503337,48,+
4505314,4505340,56,-
4505682,4505713,78,+
4506011,4506028,50,-
4509055,4509086,54,-
4511032,4511056,59,+
4513643,4513686,54,-
4514987,4515007,64,+
4517277,4517306,52,-
4517938,4517967,66,+
4518309,4518336,55,-
4522260,4522301,53,-
4523402,4523432,60,-
4523712,4523744,51,-
4528415,4528448,48,+
4528929,4528953,48,-
4529571,4529610,57,-
4529727,4529747,52,-
4533736,4533761,47,+
4534683,4534716,48,-
4534739,4534778,55,-
4541490,4541524,68,-
4543904,4543926,48,+
4547521,4547541,64,+
4548700,4548736,55,-
4549061,4549098,61,-
4549525,4549548,49,-
4550354,4550396,49,-
4553613,4553631,49,+
4554925,4554946,63,-
4555831,4555857,55,-
4556415,4556433,50,-
4557638,4557661,60,-
4558365,4558388,60,-
4558705,4558740,78,+
4559887,4559904,50,-
4562282,4562304,51,-
4566748,4566768,64,-
4568947,4568965,50,+
4570564,4570590,83,+
4571423,4571448,56,-
4571588,4571622,47,-
4571759,4571795,62,-
4573276,4573295,49,+
4575310,4575328,52,-
4576313,4576357,53,-
