# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2056881	2057891	-					dusA		AQ619_RS09515	1011		old_locus_tag=AQ619_09520
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2056881	2057891	-	WP_062146697.1	WP_062146697.1		tRNA dihydrouridine(20/20a) synthase DusA	dusA		AQ619_RS09515	1011	336	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2058100	2058603	-					ssb		AQ619_RS09520	504		old_locus_tag=AQ619_09525
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2058100	2058603	-	WP_062151494.1	WP_062151494.1		single-stranded DNA-binding protein	ssb		AQ619_RS09520	504	167	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2058735	2059133	-							AQ619_RS09525	399		old_locus_tag=AQ619_09530
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2058735	2059133	-	WP_062146699.1	WP_062146699.1		hypothetical protein			AQ619_RS09525	399	132	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2059147	2059827	-							AQ619_RS09530	681		old_locus_tag=AQ619_09535
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2059147	2059827	-	WP_062146701.1	WP_062146701.1		hypothetical protein			AQ619_RS09530	681	226	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2059889	2062705	-							AQ619_RS09535	2817		old_locus_tag=AQ619_09540
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2059889	2062705	-	WP_062146703.1	WP_062146703.1		hypothetical protein			AQ619_RS09535	2817	938	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2062784	2063338	-							AQ619_RS09540	555		old_locus_tag=AQ619_09545
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2062784	2063338	-	WP_062146705.1	WP_062146705.1		GNAT family N-acetyltransferase			AQ619_RS09540	555	184	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2063427	2064260	-							AQ619_RS09545	834		old_locus_tag=AQ619_09550
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2063427	2064260	-	WP_062146707.1	WP_062146707.1		flagellin			AQ619_RS09545	834	277	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2064437	2064622	-							AQ619_RS18765	186		
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2064437	2064622	-	WP_084746231.1	WP_084746231.1		hypothetical protein			AQ619_RS18765	186	61	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2064866	2065687	-							AQ619_RS09555	822		old_locus_tag=AQ619_09560
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2064866	2065687	-	WP_062146710.1	WP_062146710.1		flagellin			AQ619_RS09555	822	273	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2065954	2066772	-							AQ619_RS09560	819		old_locus_tag=AQ619_09565
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2065954	2066772	-	WP_062146712.1	WP_062146712.1		flagellin			AQ619_RS09560	819	272	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2067005	2067367	-					flaF		AQ619_RS09565	363		old_locus_tag=AQ619_09570
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2067005	2067367	-	WP_062146714.1	WP_062146714.1		flagellar biosynthesis regulator FlaF	flaF		AQ619_RS09565	363	120	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2067327	2067752	-					flbT		AQ619_RS09570	426		old_locus_tag=AQ619_09575
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2067327	2067752	-	WP_062146716.1	WP_062146716.1		flagellar biosynthesis repressor FlbT	flbT		AQ619_RS09570	426	141	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2067939	2069747	+							AQ619_RS09575	1809		old_locus_tag=AQ619_09580
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2067939	2069747	+	WP_062146718.1	WP_062146718.1		flagellar protein FlbA			AQ619_RS09575	1809	602	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2069868	2070737	+							AQ619_RS09580	870		old_locus_tag=AQ619_09585
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2069868	2070737	+	WP_062146720.1	WP_062146720.1		MoxR family ATPase			AQ619_RS09580	870	289	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2070810	2071625	+							AQ619_RS09585	816		old_locus_tag=AQ619_09590
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2070810	2071625	+	WP_062146722.1	WP_062146722.1		hypothetical protein			AQ619_RS09585	816	271	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2071628	2072005	-							AQ619_RS09590	378		old_locus_tag=AQ619_09595
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2071628	2072005	-	WP_062146725.1	WP_062146725.1		hypothetical protein			AQ619_RS09590	378	125	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2072036	2072848	-							AQ619_RS09595	813		old_locus_tag=AQ619_09600
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2072036	2072848	-	WP_062146727.1	WP_062146727.1		universal stress protein			AQ619_RS09595	813	270	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2072956	2073600	+							AQ619_RS09600	645		old_locus_tag=AQ619_09605
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2072956	2073600	+	WP_166504204.1	WP_166504204.1		HD family hydrolase			AQ619_RS09600	645	214	
gene	pseudogene	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2073563	2074577	+							AQ619_RS09605	1015		pseudo;old_locus_tag=AQ619_09610
CDS	without_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2073563	2074577	+				NAD regulator			AQ619_RS09605	1015		pseudo
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2074582	2075514	-							AQ619_RS09610	933		old_locus_tag=AQ619_09615
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2074582	2075514	-	WP_062146733.1	WP_062146733.1		sterol desaturase family protein			AQ619_RS09610	933	310	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2075511	2075897	-							AQ619_RS09615	387		old_locus_tag=AQ619_09620
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2075511	2075897	-	WP_062146735.1	WP_062146735.1		hypothetical protein			AQ619_RS09615	387	128	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2076195	2077310	+							AQ619_RS09620	1116		old_locus_tag=AQ619_09625
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2076195	2077310	+	WP_062146736.1	WP_062146736.1		beta-ketoacyl-ACP synthase III			AQ619_RS09620	1116	371	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2077431	2078615	-							AQ619_RS09625	1185		old_locus_tag=AQ619_09630
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2077431	2078615	-	WP_062146738.1	WP_062146738.1		M48 family metallopeptidase			AQ619_RS09625	1185	394	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2078781	2079572	+					tcyJ		AQ619_RS09630	792		old_locus_tag=AQ619_09635
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2078781	2079572	+	WP_062151497.1	WP_062151497.1		cystine ABC transporter substrate-binding protein	tcyJ		AQ619_RS09630	792	263	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2079575	2080234	+					tcyL		AQ619_RS09635	660		old_locus_tag=AQ619_09640
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2079575	2080234	+	WP_062146741.1	WP_062146741.1		cystine ABC transporter permease	tcyL		AQ619_RS09635	660	219	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2080231	2080965	+							AQ619_RS09640	735		old_locus_tag=AQ619_09645
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2080231	2080965	+	WP_062146743.1	WP_062146743.1		amino acid ABC transporter ATP-binding protein			AQ619_RS09640	735	244	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2081036	2081338	+							AQ619_RS09645	303		old_locus_tag=AQ619_09650
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2081036	2081338	+	WP_062146745.1	WP_062146745.1		hypothetical protein			AQ619_RS09645	303	100	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2081377	2083467	+					recG		AQ619_RS09650	2091		old_locus_tag=AQ619_09655
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2081377	2083467	+	WP_062146747.1	WP_062146747.1		ATP-dependent DNA helicase RecG	recG		AQ619_RS09650	2091	696	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2083634	2083939	+							AQ619_RS09655	306		old_locus_tag=AQ619_09660
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2083634	2083939	+	WP_062146749.1	WP_062146749.1		DUF3892 domain-containing protein			AQ619_RS09655	306	101	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2083940	2084896	-							AQ619_RS09660	957		old_locus_tag=AQ619_09665
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2083940	2084896	-	WP_062146751.1	WP_062146751.1		DUF808 domain-containing protein			AQ619_RS09660	957	318	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2085011	2085988	+							AQ619_RS09665	978		old_locus_tag=AQ619_09670
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2085011	2085988	+	WP_062146753.1	WP_062146753.1		phosphotransferase family protein			AQ619_RS09665	978	325	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2085985	2086353	+							AQ619_RS09670	369		old_locus_tag=AQ619_09675
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2085985	2086353	+	WP_062146755.1	WP_062146755.1		DUF6285 domain-containing protein			AQ619_RS09670	369	122	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2086320	2087474	-							AQ619_RS09675	1155		old_locus_tag=AQ619_09680
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2086320	2087474	-	WP_062146757.1	WP_062146757.1		DUF3089 domain-containing protein			AQ619_RS09675	1155	384	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2087505	2088707	-							AQ619_RS09680	1203		old_locus_tag=AQ619_09685
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2087505	2088707	-	WP_062146759.1	WP_062146759.1		acetyl-CoA acetyltransferase			AQ619_RS09680	1203	400	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2088719	2090203	-							AQ619_RS09685	1485		old_locus_tag=AQ619_09690
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2088719	2090203	-	WP_062146761.1	WP_062146761.1		OB-fold domain-containing protein			AQ619_RS09685	1485	494	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2090312	2091313	-					rfaD		AQ619_RS09690	1002		old_locus_tag=AQ619_09695
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2090312	2091313	-	WP_062146763.1	WP_062146763.1		ADP-glyceromanno-heptose 6-epimerase	rfaD		AQ619_RS09690	1002	333	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2091318	2092184	-					kdsA		AQ619_RS09695	867		old_locus_tag=AQ619_09700
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2091318	2092184	-	WP_062146765.1	WP_062146765.1		3-deoxy-8-phosphooctulonate synthase	kdsA		AQ619_RS09695	867	288	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2092256	2093692	+							AQ619_RS09700	1437		old_locus_tag=AQ619_09705
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2092256	2093692	+	WP_236849568.1	WP_236849568.1		DNA photolyase family protein			AQ619_RS09700	1437	478	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2093742	2094977	+							AQ619_RS09705	1236		old_locus_tag=AQ619_09710
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2093742	2094977	+	WP_236849442.1	WP_236849442.1		cyclopropane-fatty-acyl-phospholipid synthase family protein			AQ619_RS09705	1236	411	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2094989	2095270	+							AQ619_RS09710	282		old_locus_tag=AQ619_09715
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2094989	2095270	+	WP_062146767.1	WP_062146767.1		hypothetical protein			AQ619_RS09710	282	93	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2095275	2096813	-							AQ619_RS09715	1539		old_locus_tag=AQ619_09720
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2095275	2096813	-	WP_062146769.1	WP_062146769.1		cryptochrome/photolyase family protein			AQ619_RS09715	1539	512	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2096934	2097944	+							AQ619_RS09720	1011		old_locus_tag=AQ619_09725
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2096934	2097944	+	WP_062146771.1	WP_062146771.1		cysteine synthase A			AQ619_RS09720	1011	336	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2098050	2098898	+					sseA		AQ619_RS09725	849		old_locus_tag=AQ619_09730
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2098050	2098898	+	WP_062146773.1	WP_062146773.1		3-mercaptopyruvate sulfurtransferase	sseA		AQ619_RS09725	849	282	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2098978	2100135	+					metC		AQ619_RS09730	1158		old_locus_tag=AQ619_09735
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2098978	2100135	+	WP_062146775.1	WP_062146775.1		cystathionine beta-lyase	metC		AQ619_RS09730	1158	385	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2100140	2100715	+							AQ619_RS09735	576		old_locus_tag=AQ619_09740
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2100140	2100715	+	WP_062146777.1	WP_062146777.1		DUF1697 domain-containing protein			AQ619_RS09735	576	191	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2100652	2101920	-					nhaA		AQ619_RS09740	1269		old_locus_tag=AQ619_09745
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2100652	2101920	-	WP_084745890.1	WP_084745890.1		Na+/H+ antiporter NhaA	nhaA		AQ619_RS09740	1269	422	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2102304	2103935	+							AQ619_RS09745	1632		old_locus_tag=AQ619_09750
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2102304	2103935	+	WP_062146780.1	WP_062146780.1		TldD/PmbA family protein			AQ619_RS09745	1632	543	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2103958	2105289	+							AQ619_RS09750	1332		old_locus_tag=AQ619_09755
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2103958	2105289	+	WP_062146782.1	WP_062146782.1		TldD/PmbA family protein			AQ619_RS09750	1332	443	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2105297	2106016	+							AQ619_RS09755	720		old_locus_tag=AQ619_09760
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2105297	2106016	+	WP_062146784.1	WP_062146784.1		DUF4159 domain-containing protein			AQ619_RS09755	720	239	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2106045	2107046	+							AQ619_RS09760	1002		old_locus_tag=AQ619_09765
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2106045	2107046	+	WP_062146786.1	WP_062146786.1		MoxR family ATPase			AQ619_RS09760	1002	333	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2107056	2107943	+							AQ619_RS09765	888		old_locus_tag=AQ619_09770
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2107056	2107943	+	WP_062146788.1	WP_062146788.1		DUF58 domain-containing protein			AQ619_RS09765	888	295	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2107940	2109097	+							AQ619_RS09770	1158		old_locus_tag=AQ619_09775
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2107940	2109097	+	WP_062146791.1	WP_062146791.1		BatA domain-containing protein			AQ619_RS09770	1158	385	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2109094	2111244	+							AQ619_RS09775	2151		old_locus_tag=AQ619_09780
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2109094	2111244	+	WP_084745892.1	WP_084745892.1		DUF4175 family protein			AQ619_RS09775	2151	716	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2111241	2112986	+							AQ619_RS09780	1746		old_locus_tag=AQ619_09785
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2111241	2112986	+	WP_062146793.1	WP_062146793.1		hypothetical protein			AQ619_RS09780	1746	581	
gene	tRNA	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2113031	2113107	-							AQ619_RS09785	77		old_locus_tag=AQ619_09790
tRNA		GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2113031	2113107	-				tRNA-Arg			AQ619_RS09785	77		anticodon=TCT
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2113134	2113439	-							AQ619_RS09790	306		old_locus_tag=AQ619_09795
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2113134	2113439	-	WP_062146795.1	WP_062146795.1		ETC complex I subunit			AQ619_RS09790	306	101	
gene	tRNA	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2113463	2113539	-							AQ619_RS09795	77		old_locus_tag=AQ619_09800
tRNA		GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2113463	2113539	-				tRNA-Pro			AQ619_RS09795	77		anticodon=TGG
gene	pseudogene	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2113615	2113998	-							AQ619_RS09800	384		partial;pseudo;old_locus_tag=AQ619_09805
CDS	without_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2113615	2113998	-				DUF192 domain-containing protein			AQ619_RS09800	384		partial;pseudo
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2114179	2114799	-							AQ619_RS09805	621		old_locus_tag=AQ619_09810
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2114179	2114799	-	WP_062146797.1	WP_062146797.1		CspA family cold shock protein			AQ619_RS09805	621	206	
gene	tRNA	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2114996	2115070	-							AQ619_RS09810	75		old_locus_tag=AQ619_09815
tRNA		GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2114996	2115070	-				tRNA-Glu			AQ619_RS09810	75		anticodon=TTC
gene	tRNA	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2115128	2115202	-							AQ619_RS09815	75		old_locus_tag=AQ619_09820
tRNA		GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2115128	2115202	-				tRNA-Glu			AQ619_RS09815	75		anticodon=TTC
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2115310	2117118	-					recJ		AQ619_RS09820	1809		old_locus_tag=AQ619_09825
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2115310	2117118	-	WP_062146800.1	WP_062146800.1		single-stranded-DNA-specific exonuclease RecJ	recJ		AQ619_RS09820	1809	602	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2117218	2118186	-							AQ619_RS09825	969		old_locus_tag=AQ619_09830
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2117218	2118186	-	WP_062146802.1	WP_062146802.1		class 1 fructose-bisphosphatase			AQ619_RS09825	969	322	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2118251	2119204	-					glpX		AQ619_RS09830	954		old_locus_tag=AQ619_09835
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2118251	2119204	-	WP_062151512.1	WP_062151512.1		class II fructose-bisphosphatase	glpX		AQ619_RS09830	954	317	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2119256	2120545	-							AQ619_RS09835	1290		old_locus_tag=AQ619_09840
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2119256	2120545	-	WP_062146804.1	WP_062146804.1		homoserine dehydrogenase			AQ619_RS09835	1290	429	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2120574	2121794	-							AQ619_RS09840	1221		old_locus_tag=AQ619_09845
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2120574	2121794	-	WP_062151515.1	WP_062151515.1		LL-diaminopimelate aminotransferase			AQ619_RS09840	1221	406	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2121904	2122347	-							AQ619_RS09845	444		old_locus_tag=AQ619_09850
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2121904	2122347	-	WP_062146806.1	WP_062146806.1		hypothetical protein			AQ619_RS09845	444	147	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2122444	2124426	+							AQ619_RS09850	1983		old_locus_tag=AQ619_09855
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2122444	2124426	+	WP_166504206.1	WP_166504206.1		class I poly(R)-hydroxyalkanoic acid synthase			AQ619_RS09850	1983	660	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2124590	2125537	-					argC		AQ619_RS09855	948		old_locus_tag=AQ619_09860
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2124590	2125537	-	WP_062146808.1	WP_062146808.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC		AQ619_RS09855	948	315	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2125623	2126096	-					rpsI		AQ619_RS09860	474		old_locus_tag=AQ619_09865
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2125623	2126096	-	WP_062146811.1	WP_062146811.1		30S ribosomal protein S9	rpsI		AQ619_RS09860	474	157	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2126100	2126573	-					rplM		AQ619_RS09865	474		old_locus_tag=AQ619_09870
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2126100	2126573	-	WP_062146814.1	WP_062146814.1		50S ribosomal protein L13	rplM		AQ619_RS09865	474	157	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2126808	2128211	+							AQ619_RS09870	1404		old_locus_tag=AQ619_09875
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2126808	2128211	+	WP_062146817.1	WP_062146817.1		DUF839 domain-containing protein			AQ619_RS09870	1404	467	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2128258	2129289	-							AQ619_RS09875	1032		old_locus_tag=AQ619_09880
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2128258	2129289	-	WP_062146819.1	WP_062146819.1		COX15/CtaA family protein			AQ619_RS09875	1032	343	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2129436	2129690	+							AQ619_RS09880	255		old_locus_tag=AQ619_09885
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2129436	2129690	+	WP_062146822.1	WP_062146822.1		GlsB/YeaQ/YmgE family stress response membrane protein			AQ619_RS09880	255	84	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2129687	2129914	+							AQ619_RS09885	228		old_locus_tag=AQ619_09890
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2129687	2129914	+	WP_062146824.1	WP_062146824.1		DUF2842 domain-containing protein			AQ619_RS09885	228	75	
gene	tRNA	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2129986	2130062	-							AQ619_RS09890	77		old_locus_tag=AQ619_09895
tRNA		GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2129986	2130062	-				tRNA-Pro			AQ619_RS09890	77		anticodon=GGG
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2130135	2130563	-							AQ619_RS09895	429		old_locus_tag=AQ619_09900
