start,end,score,strand
2809191,2809222,50,-
2809565,2809583,67,+
2809981,2810011,62,-
2810279,2810317,54,+
2811731,2811762,50,-
2813105,2813136,50,-
2813437,2813460,48,+
2813703,2813731,52,+
2816961,2816987,56,+
2817759,2817789,65,+
2817859,2817906,49,+
2818528,2818566,54,+
2818762,2818803,49,+
2818891,2818923,52,+
2820532,2820565,59,-
2827191,2827212,63,+
2827571,2827592,48,-
2828137,2828166,52,-
2831334,2831351,50,-
2831552,2831570,49,-
2831853,2831892,58,-
2835440,2835472,51,+
2835473,2835496,49,-
2838060,2838079,66,+
2838316,2838338,70,+
2838401,2838432,63,+
2839842,2839864,61,-
2840760,2840791,62,-
2841330,2841368,51,-
2842913,2842934,49,+
2843737,2843769,58,+
2846782,2846819,58,+
2847213,2847234,48,-
2848080,2848100,47,-
2850671,2850699,99,+
2851525,2851545,64,+
2852158,2852188,70,-
2852305,2852330,75,-
2853190,2853219,52,+
2856581,2856604,72,+
2860421,2860445,48,+
2860547,2860567,47,-
2861062,2861087,68,-
2862107,2862140,80,-
2863330,2863349,52,+
2865634,2865667,62,+
2866252,2866271,47,+
2867068,2867103,58,-
2868867,2868885,49,-
2874278,2874306,58,-
2875403,2875426,60,-
2877370,2877391,48,-
2882366,2882394,69,+
2885175,2885196,63,-
2885756,2885781,71,+
2887155,2887179,58,-
2887215,2887259,54,-
2889016,2889060,47,-
2891540,2891574,61,-
2894408,2894431,60,-
2896465,2896485,48,+
2902654,2902686,49,+
2903575,2903618,54,+
2903798,2903817,49,-
2907771,2907800,52,-
2909970,2909994,59,-
2911712,2911737,92,-
2914348,2914370,49,+
2915232,2915253,92,-
2917132,2917150,51,+
2919268,2919304,58,-
2921029,2921060,50,-
2921833,2921851,49,-
2926195,2926215,51,+
2928466,2928498,56,-
2934746,2934769,49,+
2939881,2939916,50,+
2940603,2940625,61,+
2941680,2941721,53,-
2944237,2944255,50,-
2944498,2944525,55,-
2948043,2948061,49,-
2954399,2954424,57,-
2954643,2954675,66,-
2954781,2954816,62,-
2955225,2955257,63,-
2956531,2956550,49,+
2956625,2956657,57,-
2958892,2958916,48,+
2967972,2968000,54,-
2969241,2969274,80,-
2969862,2969891,54,+
2972468,2972503,64,-
2974590,2974617,55,+
2974624,2974643,66,+
2974888,2974914,103,-
2976107,2976131,59,-
2976899,2976939,49,+
2978392,2978415,60,-
2978595,2978626,60,+
2979157,2979179,49,-
2982469,2982502,48,-
2983730,2983762,49,-
2986454,2986478,48,+
2987589,2987613,48,-
2991459,2991491,63,-
2991868,2991899,50,-
2996194,2996217,49,-
2997238,2997256,52,-
2999734,2999777,49,+
3001638,3001668,68,+
3002546,3002566,47,-
3006059,3006078,47,-
3010007,3010032,56,-
3010495,3010514,84,+
3011190,3011224,59,-
3011718,3011744,85,-
3013434,3013462,69,-
3014045,3014066,49,-
3014081,3014104,49,-
3017951,3017967,52,+
3018602,3018618,52,-
3019447,3019486,54,-
3022907,3022947,58,+
3023658,3023680,48,+
3025069,3025087,49,-
3025988,3026017,54,-
3026715,3026743,54,-
3032682,3032701,49,-
3032956,3032986,55,-
3035196,3035226,65,-
3036600,3036615,53,+
3037041,3037073,49,+
3037061,3037090,52,-
3037308,3037326,49,-
3038528,3038545,50,+
3040139,3040158,51,-
3041890,3041914,58,-
3045121,3045160,52,-
3048755,3048779,86,-
3049318,3049335,50,-
3049812,3049848,59,-
3050602,3050634,65,-
3054876,3054907,80,-
3056281,3056301,47,-
3056974,3057005,50,-
3057240,3057282,50,+
3057671,3057696,57,-
3058146,3058174,52,-
3058385,3058408,60,-
3059141,3059161,64,-
3061340,3061379,61,-
3063685,3063705,47,-
3063892,3063927,62,-
3064259,3064284,57,-
3064507,3064528,48,+
3065493,3065517,69,-
3069093,3069122,63,-
3070110,3070136,56,-
3072629,3072646,52,-
3073744,3073776,67,+
3073837,3073866,52,-
3074053,3074072,47,-
3075466,3075507,54,-
3075797,3075829,65,-
3075853,3075896,52,-
3077000,3077017,69,-
3077487,3077511,48,+
3077539,3077564,84,+
3079017,3079042,57,-
3079789,3079815,56,-
3080053,3080090,55,+
3080977,3081001,59,-
3081815,3081845,63,-
3084119,3084135,52,-
3084515,3084547,49,-
3084665,3084695,62,-
3085757,3085777,49,+
3086586,3086618,54,-
3088033,3088062,52,+
3090196,3090228,49,+
3095655,3095680,47,-
3095939,3095967,53,-
3096974,3096999,57,+
3098933,3098954,52,+
3100946,3100981,56,+
3101723,3101764,50,+
3101992,3102031,55,-
3102126,3102155,68,-
3104102,3104136,62,-
3107292,3107325,65,+
3107597,3107627,77,+
3109410,3109442,49,+
3109799,3109818,47,+
3112020,3112045,47,-
3115231,3115266,55,+
3117067,3117094,86,+
3117121,3117148,65,+
3118816,3118846,65,-
3119648,3119693,52,+
3121124,3121157,55,-
3121237,3121269,62,-
3122404,3122435,62,-
3124319,3124356,59,-
3124409,3124439,63,-
3124696,3124722,66,-
3125572,3125600,54,-
3125778,3125799,48,-
3126651,3126690,54,+
3127374,3127396,48,-
3127674,3127694,47,-
3129558,3129583,58,-
3130342,3130366,48,+
3130654,3130673,49,+
3131289,3131310,48,-
3131577,3131598,63,+
3132308,3132346,74,-
3132668,3132700,67,-
3135959,3135978,66,+
3136063,3136106,54,+
3136398,3136415,52,-
3136442,3136470,65,+
3136651,3136671,47,+
3136696,3136712,70,+
3137201,3137227,56,+
3137580,3137597,50,-
3137717,3137759,50,+
3137989,3138020,50,+
3138791,3138819,54,+
3138914,3138946,59,-
3139058,3139104,49,-
3140559,3140592,51,-
3141579,3141603,48,-
3146871,3146901,51,+
3147387,3147406,47,+
3147484,3147511,55,-
3147688,3147727,54,-
3155681,3155709,88,-
3160691,3160716,47,+
3161013,3161038,68,-
3161883,3161907,69,-
3162685,3162716,65,-
3162747,3162780,48,-
3163684,3163703,47,-
3167879,3167897,52,-
3168024,3168055,50,-
3168443,3168463,64,+
3168869,3168912,47,+
3171573,3171605,62,-
3175085,3175125,53,+
3176361,3176384,48,-
3180004,3180021,50,-
3181754,3181772,49,+
3183068,3183098,70,-
3183537,3183560,49,-
3186982,3187009,55,+
3187461,3187500,85,+
3188814,3188845,65,-
3190839,3190874,64,+
3192990,3193014,69,-
3194752,3194772,47,-
3201074,3201118,65,+
3201951,3201991,50,-
3202006,3202036,51,-
3206687,3206706,49,-
3207135,3207163,54,-
3207952,3207971,49,-
3208124,3208151,65,-
3213517,3213538,48,+
3213636,3213667,66,-
3214069,3214088,49,-
3215213,3215256,54,-
3215661,3215681,48,+
3215972,3216000,60,-
3218564,3218587,50,+
3219573,3219598,57,-
3219736,3219762,71,-
3221402,3221423,53,-
3221501,3221534,64,-
3222042,3222070,70,-
3222174,3222202,54,-
3222922,3222945,60,-
3225633,3225651,67,-
3225703,3225738,59,+
3226347,3226365,67,-
3226817,3226841,59,-
3228050,3228083,51,-
3228384,3228407,50,-
3228849,3228882,62,-
3229760,3229784,48,+
3230140,3230173,105,+
3234067,3234106,57,-
3241041,3241061,64,-
3243143,3243167,89,-
3243181,3243201,49,-
3245175,3245205,80,-
3245921,3245964,50,-
3247327,3247352,69,+
3249836,3249864,68,-
3250983,3251012,52,-
3251038,3251081,54,-
3251085,3251108,49,-
3252278,3252309,64,-
3252464,3252491,71,-
3253321,3253351,51,+
3254057,3254087,51,-
3255316,3255348,94,-
3255703,3255729,56,-
3255877,3255904,55,-
3256584,3256629,53,-
3259262,3259291,52,+
3263933,3263959,56,-
3264022,3264042,64,-
3265965,3265995,61,-
3266321,3266351,65,+
3266829,3266855,56,-
3267184,3267217,48,-
3268881,3268899,50,-
3269301,3269328,66,+
3269412,3269431,51,+
3271491,3271511,73,-
3272151,3272170,49,-
3273290,3273313,60,-
3273337,3273363,72,+
3274393,3274417,48,-
3275343,3275360,69,+
3275985,3276007,61,+
3276113,3276136,69,+
3276738,3276770,93,-
3276828,3276853,71,+
3277902,3277924,61,+
3278645,3278674,52,+
3285170,3285198,54,-
3286207,3286244,53,+
3288572,3288601,62,+
3290741,3290784,55,-
3292493,3292529,76,+
3293346,3293372,56,+
3293486,3293516,65,+
3293620,3293643,60,+
3295386,3295415,98,-
3296878,3296918,57,-
3296987,3297028,55,+
3297166,3297185,49,+
3301556,3301578,51,+
3301952,3301980,54,-
3302165,3302183,50,+
3302274,3302296,51,+
3302719,3302741,61,-
3303879,3303924,52,+
3304518,3304544,56,-
3306589,3306621,63,-
3306881,3306911,68,-
3307369,3307388,49,-
3307812,3307836,48,-
3311704,3311725,63,-
3312018,3312039,109,-
3312652,3312674,51,-
3314841,3314865,67,-
3315082,3315113,67,-
3315604,3315628,59,+
3316359,3316386,71,-
3317075,3317109,60,+
3318114,3318132,50,-
3319543,3319575,48,-
3319581,3319601,110,+
3319979,3319999,110,-
3320296,3320315,47,-
3320872,3320895,48,-
3322986,3323015,65,-
3323137,3323158,63,-
3323909,3323941,61,-
3324508,3324529,63,-
3325163,3325190,69,-
3325410,3325443,62,-
3326865,3326881,52,-
3327226,3327247,63,-
3329726,3329745,47,+
3330492,3330515,49,+
3331140,3331165,67,+
3335030,3335065,58,-
3335160,3335202,55,+
3336400,3336418,50,-
3337467,3337495,54,-
3338251,3338281,51,-
3339813,3339849,55,-
3340132,3340164,64,-
3340256,3340293,55,-
3340676,3340696,64,-
3340720,3340740,47,-
3340858,3340883,47,-
3341857,3341893,64,-
3344075,3344107,57,-
3344546,3344588,49,+
3344628,3344650,49,+
3345601,3345629,55,+
3347421,3347440,49,-
3348015,3348046,54,+
3348141,3348177,58,-
3348927,3348964,51,+
3352997,3353023,56,+
3353582,3353602,64,-
3354907,3354932,58,+
3356909,3356930,73,-
3357593,3357618,47,+
3358522,3358549,68,-
3358667,3358703,54,+
3359415,3359449,51,-
3360025,3360058,67,-
3360368,3360388,48,-
3363162,3363194,49,+
3365807,3365826,49,-
3367455,3367485,68,-
3367567,3367587,64,-
3370210,3370247,55,-
3370431,3370473,55,-
3374420,3374436,52,-
3375196,3375223,55,+
3376549,3376567,49,+
3377406,3377425,49,-
3381013,3381035,49,-
3381318,3381339,63,-
3381948,3381975,55,-
3387398,3387429,62,-
3388586,3388627,57,-
3395126,3395159,48,+
3396134,3396171,54,+
3396691,3396718,55,-
3396783,3396803,51,-
3397106,3397128,51,-
3397538,3397565,55,-
3397780,3397799,49,-
3399435,3399452,52,-
3400084,3400107,70,-
3401485,3401515,63,-
3402850,3402870,47,-
3402922,3402956,60,-
3403681,3403696,53,-
3404646,3404678,47,-
3405746,3405780,59,+
3406607,3406626,47,+
3407189,3407215,56,+
3409761,3409783,61,-
3410116,3410136,49,-
3411687,3411706,66,-
3411799,3411819,47,+
3413636,3413656,47,+
3415940,3415968,54,+
3419119,3419145,71,-
3419499,3419518,49,-
3423192,3423223,62,-
3423719,3423742,49,+
3425909,3425932,60,+
3426055,3426085,51,+
3426204,3426237,60,+
3426359,3426382,48,-
3427653,3427668,53,-
3427990,3428010,47,-
3428197,3428220,48,-
3428570,3428608,71,-
3432861,3432886,57,-
3432941,3432963,61,-
3433060,3433099,57,+
3434078,3434112,62,-
3434326,3434362,56,-
3435504,3435524,49,+
3435561,3435585,59,+
3435696,3435716,47,+
3437601,3437631,80,+
3438580,3438607,55,+
3438912,3438948,47,-
3439881,3439901,93,-
3440147,3440162,53,-
3441918,3441958,54,+
3442811,3442852,53,+
3443532,3443563,55,-
3444017,3444039,48,+
3446536,3446582,50,+
3446639,3446681,69,-
3446702,3446736,51,-
3446927,3446957,65,-
3447259,3447281,51,-
3447837,3447860,48,-
3448311,3448346,76,-
3448496,3448530,50,+
3449750,3449798,49,-
3451265,3451285,47,+
3451555,3451582,71,-
3451731,3451749,67,-
3453184,3453214,51,+
3453229,3453269,50,+
3456047,3456081,48,-
3456926,3456950,71,-
3457218,3457241,61,-
3458335,3458355,48,+
3459056,3459082,69,-
3460939,3460960,48,+
3464862,3464896,79,-
3465729,3465771,48,-
3466933,3466967,48,+
3467848,3467870,72,+
3469588,3469623,61,+
3469669,3469695,56,+
3469879,3469905,56,+
3470613,3470649,62,-
3470784,3470802,52,-
3473720,3473751,59,-
3474830,3474853,49,+
3474879,3474911,61,-
3475082,3475115,48,+
3477442,3477475,56,+
3478136,3478153,69,-
3478243,3478272,64,+
3481774,3481813,58,+
3481965,3482004,54,+
3482371,3482404,48,+
3483579,3483599,47,+
3484422,3484461,49,+
3485508,3485524,70,-
3487453,3487494,86,+
3487505,3487538,62,-
3489774,3489802,88,-
3489877,3489918,51,+
3490116,3490138,61,-
3490965,3490998,63,-
3491046,3491076,52,+
3491088,3491128,57,-
3491251,3491280,63,-
3493439,3493464,84,+
3493678,3493698,48,+
3498733,3498756,49,-
3501592,3501626,107,-
3501970,3502001,65,-
3503623,3503651,54,-
3504130,3504166,58,-
3504265,3504312,50,-
3507365,3507387,61,-
3507574,3507591,50,-
3507950,3507977,57,+
3509804,3509825,64,+
3509857,3509887,51,-
3511200,3511232,52,-
3511537,3511569,70,-
3512667,3512687,47,-
3513359,3513379,49,-
3514538,3514572,55,+
3515223,3515243,51,+
3515270,3515289,49,-
3515881,3515916,57,-
3517010,3517051,70,-
3517281,3517304,50,-
3517452,3517484,65,-
3517622,3517641,84,-
3517978,3517997,51,-
3518486,3518521,50,+
3519557,3519579,61,-
3520359,3520387,68,-
3522298,3522316,49,+
3525116,3525148,57,-
3526817,3526834,50,-
3526956,3526974,50,-
3527936,3527957,48,+
3528121,3528142,48,+
3530173,3530212,54,+
3532508,3532538,51,+
3532588,3532608,48,+
3534490,3534514,48,-
3534627,3534647,52,+
3535472,3535509,61,-
3536029,3536052,59,-
3537242,3537259,50,+
3537672,3537691,47,-
3537981,3538011,51,+
3538507,3538541,59,-
3540066,3540083,52,-
3540250,3540270,49,-
3540525,3540556,66,-
3542569,3542611,52,+
3547972,3548001,52,+
3554694,3554731,51,+
3556035,3556055,92,-
3556377,3556396,49,-
3557886,3557911,47,-
3558105,3558139,48,+
3560253,3560270,50,+
3561594,3561627,58,-
3561921,3561954,67,-
3562446,3562469,48,-
3564795,3564815,49,-
3565066,3565096,51,+
3567469,3567502,47,-
3567833,3567871,57,-
3568713,3568740,55,-
3568813,3568835,48,-
3569107,3569133,56,-
3569166,3569196,63,-
3569403,3569422,49,-
3569967,3569993,56,-
3571404,3571444,51,-
3572465,3572483,50,+
3573746,3573776,66,-
3574102,3574126,59,-
3574537,3574562,47,-
3575735,3575762,55,-
3575795,3575822,83,-
3576830,3576861,50,-
3579805,3579824,66,-
3580322,3580359,58,-
3580388,3580410,48,-
3580483,3580509,57,-
3580604,3580639,61,+
3580918,3580934,52,-
3581337,3581365,63,-
3581585,3581603,50,-
3583724,3583754,60,-
3584182,3584200,49,-
3584251,3584272,51,+
3586278,3586304,56,+
3588147,3588165,50,-
3589773,3589803,79,-
3590678,3590695,69,+
3591640,3591673,68,-
3592477,3592504,66,-
3594025,3594054,52,-
3595276,3595298,70,+
3596581,3596623,52,+
3600163,3600182,47,+
3600850,3600874,59,+
3601408,3601438,65,-
3606434,3606461,55,-
3606710,3606737,55,-
3607271,3607289,49,-
3608972,3608998,56,-
3610382,3610407,57,-
3610461,3610497,58,-
3612781,3612810,52,-
3613377,3613406,55,+
3614270,3614301,67,-
3615445,3615465,49,-
3619610,3619646,58,-
3620345,3620363,49,-
3620773,3620793,51,-
3620840,3620872,54,+
3621100,3621122,61,-
3622286,3622305,52,-
3623204,3623237,48,+
3624953,3624969,52,+
3627597,3627624,61,-
3628443,3628480,56,+
3628581,3628612,59,-
3629297,3629318,48,-
3629757,3629782,47,+
3630624,3630643,52,+
3630845,3630866,52,+
3635846,3635864,49,-
3637987,3638013,69,-
3638167,3638197,79,-
3640311,3640337,58,-
3641221,3641237,52,-
3643656,3643686,66,-
3648337,3648371,61,-
3648932,3648957,67,-
3650863,3650883,64,+
3652580,3652601,48,-
3654020,3654038,49,+
3654834,3654861,61,-
3654891,3654918,65,+
3654933,3654952,49,+
3655594,3655626,63,+
3658801,3658820,49,+
3659275,3659298,50,+
3659938,3659962,59,+
3660192,3660226,62,-
3660469,3660489,48,-
3661054,3661083,52,+
3662930,3662960,51,-
3663294,3663319,57,-
3664630,3664662,60,-
3664910,3664930,47,-
3665479,3665497,50,-
3668024,3668065,51,-
3668639,3668664,56,-
3669874,3669891,50,-
3670481,3670504,61,+
3671189,3671211,61,-
3671306,3671331,47,-
3671557,3671578,49,-
3672042,3672069,66,-
3674545,3674567,70,-
3674648,3674678,51,-
3675562,3675601,57,+
3678397,3678433,61,-
3679359,3679376,50,-
3680716,3680733,50,-
3685234,3685275,51,-
3686160,3686193,59,-
3686448,3686476,54,+
3687171,3687191,49,-
3687276,3687300,59,-
3687760,3687785,58,-
3691852,3691873,48,+
3692098,3692116,49,+
3695736,3695756,49,-
3698331,3698369,53,+
3699847,3699873,56,+
3700492,3700515,61,-
3701398,3701423,57,+
3701755,3701775,48,+
3705619,3705645,56,+
3707610,3707638,70,-
3707807,3707826,47,-
3707916,3707946,52,-
3711566,3711598,49,-
3712673,3712694,48,-
3715035,3715067,62,-
3715154,3715180,64,-
3715823,3715843,49,-
3716601,3716628,71,-
3718604,3718626,61,-
3718986,3719028,49,+
3719935,3719964,52,-
3721053,3721081,64,+
3722999,3723019,64,-
3724241,3724263,61,-
3724268,3724298,52,-
3724735,3724756,62,-
3725644,3725681,61,+
3726425,3726462,58,+
3726474,3726495,63,-
3726592,3726613,51,+
3726759,3726779,47,-
3727005,3727028,70,-
3728091,3728114,60,-
3728373,3728396,48,+
3729128,3729147,47,-
3729374,3729400,66,-
3729692,3729720,71,-
3731351,3731388,58,-
3731475,3731495,49,+
3731897,3731941,54,+
3732017,3732041,59,-
3732536,3732564,67,+
3733085,3733118,60,+
3734280,3734299,66,+
3734550,3734567,52,+
3735939,3735962,60,-
3737234,3737261,81,-
3738286,3738322,54,-
3738481,3738500,47,-
3738869,3738888,49,-
3738917,3738938,63,-
3739129,3739156,66,+
3739323,3739352,98,+
3740459,3740478,49,-
3740540,3740583,83,-
3740713,3740735,73,-
3740855,3740874,52,-
3740950,3740967,69,-
3741362,3741387,57,-
3742396,3742413,69,-
3742422,3742444,61,+
3742844,3742885,68,-
3743790,3743814,59,+
3747430,3747448,49,-
3747924,3747965,54,+
3748193,3748228,59,+
3748439,3748473,92,+
3748530,3748567,59,+
3748745,3748779,56,+
3748994,3749024,64,+
3749150,3749181,63,-
3753814,3753835,63,+
3754003,3754034,64,-
3756401,3756422,63,-
3758833,3758857,59,+
3760700,3760729,62,-
3761748,3761790,70,+
3763380,3763413,78,+
3763431,3763464,62,-
3765691,3765729,54,+
3767091,3767130,54,-
3767498,3767542,49,-
3768725,3768749,48,-
3770373,3770396,50,-
3773857,3773890,59,-
3774170,3774199,83,-
3775202,3775221,47,-
3775376,3775409,47,-
3777343,3777386,50,-
3779351,3779386,50,-
3783375,3783398,60,-
3783528,3783557,52,-
3786410,3786427,50,-
3786471,3786497,56,-
3790096,3790116,64,-
3790421,3790442,53,-
3792806,3792838,49,-
3794707,3794732,57,-
3797386,3797412,56,+
3798078,3798105,55,-
3798189,3798228,51,+
3798275,3798291,52,+
3799402,3799430,61,+
3800525,3800554,52,-
3802034,3802066,59,-
3807391,3807409,49,-
3807842,3807862,48,-
3808962,3808991,52,-
3809576,3809595,66,-
3809802,3809827,68,-
3810228,3810266,54,-
3810398,3810422,48,-
3810933,3810954,63,-
3816268,3816287,47,-
3817128,3817146,49,-
3820006,3820034,65,-
3820276,3820301,57,-
3821047,3821082,61,-
3822646,3822671,57,+
3824311,3824348,53,-
3824948,3824980,65,+
3825070,3825107,61,+
3825153,3825186,67,-
3825229,3825263,58,-
3827143,3827166,48,+
3827198,3827221,60,-
3827482,3827511,52,-
3828533,3828552,47,-
3831756,3831787,84,-
3831899,3831926,55,+
3832812,3832841,98,-
3833537,3833563,73,-
3834325,3834354,57,-
3834427,3834455,54,+
3834708,3834735,68,-
3834925,3834950,47,-
3835966,3835992,56,-
3836570,3836595,67,+
3837234,3837274,58,-
3837294,3837313,49,+
3838284,3838330,52,-
3839498,3839525,71,-
3840290,3840307,50,-
3840606,3840629,60,-
3842241,3842258,69,-
3843028,3843055,68,-
3843808,3843836,66,-
3844164,3844197,48,-
3845396,3845424,88,-
3845863,3845902,57,-
3846338,3846364,70,-
3846589,3846631,55,-
3846815,3846832,50,-
3847846,3847874,54,+
3848328,3848363,47,+
3848427,3848448,51,-
3848483,3848503,47,+
3849884,3849911,71,+
3850777,3850806,70,+
3852391,3852420,98,-
3853890,3853918,69,-
3854648,3854684,47,-
3856314,3856340,56,+
3858987,3859016,55,-
3859603,3859634,57,-
3860605,3860646,55,-
3861414,3861438,69,-
3861562,3861583,63,-
3862097,3862115,49,-
3862520,3862550,51,-
3862709,3862752,54,-
3863045,3863077,62,-
3863191,3863213,49,-
3863445,3863478,59,+
3864211,3864233,70,-
3866109,3866126,50,-
3867227,3867255,54,-
3867432,3867451,49,-
3869005,3869026,64,+
3869150,3869176,56,-
3869443,3869477,51,-
3869517,3869549,49,+
3870004,3870051,50,-
3870099,3870137,70,+
3871920,3871954,50,-
3874432,3874454,51,-
3874987,3875018,50,+
3875267,3875288,52,-
3878255,3878280,69,-
3879092,3879115,50,-
3879866,3879902,61,-
3880755,3880774,47,-
3880846,3880867,51,-
3882775,3882804,52,+
3882973,3882991,49,-
3883042,3883070,54,+
3883652,3883676,48,+
3883862,3883893,63,+
3884165,3884195,66,-
3884221,3884244,60,+
3884878,3884915,62,-
3886081,3886098,50,+
3889211,3889247,71,+
3890484,3890510,72,-
3890852,3890879,55,+
3895424,3895449,47,+
3896186,3896218,49,-
3902321,3902352,50,-
3907715,3907748,51,+
3908289,3908318,66,-
3911751,3911774,60,-
3911951,3911977,69,-
3912471,3912496,47,-
3912845,3912871,56,-
3917010,3917032,48,-
3917193,3917208,72,+
3918987,3919008,49,+
3920838,3920881,49,+
3922502,3922536,51,-
3931122,3931160,57,+
3937883,3937926,49,+
3938066,3938083,52,-
3938516,3938545,65,-
3938903,3938924,48,-
3939693,3939716,60,-
3939948,3939971,60,-
3941059,3941091,62,-
3944264,3944304,70,-
3944368,3944387,47,-
3950308,3950327,47,-
3950655,3950690,62,-
3952898,3952944,48,-
3953145,3953162,50,+
3955046,3955068,61,-
3958356,3958382,55,+
3958813,3958834,72,-
3959604,3959634,51,-
3960970,3960997,69,-
3964116,3964141,47,-
3967235,3967278,50,+
3968299,3968320,62,-
3969537,3969560,49,+
3970663,3970690,53,-
3972486,3972524,54,-
3978830,3978874,48,+
3981001,3981027,69,+
3982459,3982483,48,-
3983092,3983118,56,+
3983828,3983858,64,-
3985005,3985035,52,-
3985627,3985655,54,+
3989194,3989235,52,+
3989512,3989537,57,-
3990610,3990628,49,-
3992093,3992130,54,-
3993532,3993556,48,-
3994903,3994928,66,+
3994943,3994973,62,+
3999659,3999686,71,+
4001906,4001936,68,+
4001960,4001990,51,-
4002033,4002061,57,-
4002466,4002488,48,-
4002552,4002570,49,-
4002745,4002774,60,-
4002962,4002987,84,-
4003375,4003398,49,-
4004113,4004145,49,+
4007505,4007530,71,-
4007672,4007694,49,+
4010772,4010806,56,+
4010886,4010918,75,-
4012650,4012679,52,-
4012985,4013009,58,-
4013085,4013103,52,-
4013110,4013146,62,-
4013189,4013219,51,-
4013626,4013646,64,+
4013831,4013880,75,-
4014711,4014744,59,+
4015577,4015615,54,-
4016737,4016781,49,+
4018240,4018261,62,+
4019190,4019223,64,-
4021531,4021559,60,+
4022859,4022889,80,-
4023586,4023605,49,-
4025799,4025828,52,+
4026119,4026151,66,-
4026295,4026321,57,+
4026827,4026855,53,+
4028849,4028883,60,-
4029324,4029345,49,-
4030790,4030809,66,-
4031919,4031944,61,-
4032125,4032150,57,-
4033329,4033361,65,+
4033780,4033817,60,-
4034888,4034907,51,-
4035860,4035887,64,-
4036825,4036848,48,-
4037701,4037725,58,+
4038230,4038264,58,-
4038869,4038914,53,+
4040047,4040089,51,+
4041731,4041759,53,+
4042843,4042863,64,-
4043467,4043507,54,-
4043637,4043672,60,-
4046934,4046960,56,-
4049298,4049326,80,+
4049419,4049450,50,-
4050784,4050814,55,-
4051340,4051358,49,+
4053564,4053588,48,-
4054586,4054623,55,-
4055088,4055112,69,+
4055652,4055674,51,-
4058066,4058088,89,-
4059021,4059041,64,-
4061825,4061856,50,+
4062075,4062099,48,-
4062549,4062579,51,+
4063538,4063586,47,-
4069625,4069662,50,-
4069940,4069957,50,-
4076300,4076318,49,+
4076825,4076856,50,-
4076903,4076935,68,-
4081228,4081249,48,+
4083942,4083973,65,-
4083989,4084011,48,+
4084120,4084145,57,-
4084492,4084512,64,-
4086135,4086169,62,-
4086826,4086855,80,-
4086871,4086914,52,-
4088501,4088533,49,-
4088595,4088642,47,-
4089461,4089480,49,-
4089547,4089580,58,-
4089974,4089999,57,-
4090087,4090109,51,-
4091271,4091309,50,+
4091681,4091699,50,+
4093089,4093117,54,-
4093606,4093634,69,-
4093674,4093694,47,+
4095033,4095059,68,-
4095177,4095200,69,+
4096055,4096086,60,-
4096395,4096427,70,-
4098908,4098944,59,+
4100475,4100504,67,-
4103735,4103755,47,+
4104917,4104938,48,-
4105201,4105219,51,-
4106797,4106824,55,-
4107278,4107322,48,-
4109382,4109399,50,-
4109654,4109681,55,-
4111070,4111099,86,-
4111570,4111606,58,+
4113223,4113253,68,-
4115288,4115320,59,+
4116816,4116846,51,-
4117550,4117574,59,-
4118207,4118240,47,-
4118354,4118378,48,-
4118425,4118463,54,+
4118559,4118593,76,-
4120621,4120640,49,-
4123423,4123442,47,+
4123504,4123537,61,+
4124000,4124039,54,-
4125348,4125379,50,-
4125641,4125661,48,+
4125758,4125797,49,+
4126105,4126137,58,-
4126742,4126783,53,+
4128760,4128785,47,+
4129765,4129804,54,+
4131001,4131022,51,-
4131934,4131970,56,-
4132758,4132785,55,+
4133064,4133093,83,-
4133414,4133446,60,+
4134308,4134341,59,+
4134352,4134372,47,+
4135535,4135560,63,+
4136075,4136113,55,+
4139050,4139074,67,-
4139326,4139350,59,+
4140331,4140363,65,-
4142116,4142143,55,-
4142385,4142409,71,-
4142561,4142578,50,-
4143536,4143552,52,-
4144757,4144781,58,-
4146555,4146572,50,-
4147705,4147727,61,-
4152302,4152320,50,-
4153569,4153588,56,-
4153890,4153907,50,+
4153994,4154025,59,+
4154338,4154361,60,-
4154576,4154621,53,-
4154684,4154707,50,-
4155740,4155757,69,+
4157446,4157465,47,-
4158415,4158444,52,+
4159316,4159338,51,-
4161043,4161075,60,-
4161466,4161494,54,-
4164248,4164290,49,-
4167325,4167350,47,+
4168048,4168085,61,-
4171846,4171875,52,+
4171965,4171992,66,+
4172479,4172499,47,-
4175259,4175287,63,-
4175648,4175668,47,-
4178918,4178938,64,-
4179867,4179899,59,+
4180228,4180243,53,+
4181676,4181713,53,-
4182010,4182027,50,+
4182454,4182479,67,+
4182544,4182571,53,-
4184413,4184436,60,-
4186143,4186161,50,+
4186754,4186775,49,-
4187300,4187320,47,+
4188343,4188367,69,-
4188403,4188436,48,-
4188548,4188573,57,-
4189211,4189236,71,-
4189293,4189325,93,+
4190614,4190636,70,-
4190766,4190790,71,-
4190950,4190970,48,-
4191061,4191084,60,-
4191346,4191367,73,-
4192737,4192756,49,-
4195057,4195087,51,+
4195427,4195467,52,-
4197012,4197052,53,-
4197596,4197616,49,+
4197810,4197857,48,+
4198971,4199003,62,+
4200651,4200676,60,-
4202323,4202355,80,-
4202483,4202514,67,-
4203588,4203614,55,+
4203707,4203730,59,+
4203966,4204000,55,-
4204390,4204408,51,+
4204855,4204884,52,-
4204916,4204949,50,-
4205104,4205121,69,-
4205212,4205232,49,-
4205847,4205873,70,-
4207065,4207102,74,-
4207877,4207897,48,-
4208339,4208375,71,-
