# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2115181	2115612	+	WP_172448511.1	WP_172448511.1		hypothetical protein			CSW64_RS22000	432	143	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2115730	2116950	+							CSW64_RS10455	1221		old_locus_tag=CSW64_10445
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2115730	2116950	+	WP_099624203.1	WP_099624203.1		LL-diaminopimelate aminotransferase			CSW64_RS10455	1221	406	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2117084	2118373	+							CSW64_RS10460	1290		old_locus_tag=CSW64_10450
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2117084	2118373	+	WP_099622052.1	WP_099622052.1		homoserine dehydrogenase			CSW64_RS10460	1290	429	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2118431	2119384	+					glpX		CSW64_RS10465	954		old_locus_tag=CSW64_10455
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2118431	2119384	+	WP_099622053.1	WP_099622053.1		class II fructose-bisphosphatase	glpX		CSW64_RS10465	954	317	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2119387	2121189	+					recJ		CSW64_RS10470	1803		old_locus_tag=CSW64_10460
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2119387	2121189	+	WP_099622054.1	WP_099622054.1		single-stranded-DNA-specific exonuclease RecJ	recJ		CSW64_RS10470	1803	600	
gene	tRNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2121259	2121333	+							CSW64_RS10475	75		old_locus_tag=CSW64_10465
tRNA		GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2121259	2121333	+				tRNA-Glu			CSW64_RS10475	75		anticodon=TTC
gene	tRNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2121437	2121511	+							CSW64_RS10480	75		old_locus_tag=CSW64_10470
tRNA		GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2121437	2121511	+				tRNA-Glu			CSW64_RS10480	75		anticodon=TTC
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2121683	2122270	+							CSW64_RS10485	588		old_locus_tag=CSW64_10475
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2121683	2122270	+	WP_099622055.1	WP_099622055.1		CspA family cold shock protein			CSW64_RS10485	588	195	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2122297	2122824	+							CSW64_RS10490	528		old_locus_tag=CSW64_10480
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2122297	2122824	+	WP_245863887.1	WP_245863887.1		DUF192 domain-containing protein			CSW64_RS10490	528	175	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2122821	2123255	+							CSW64_RS10495	435		old_locus_tag=CSW64_10485
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2122821	2123255	+	WP_099622057.1	WP_099622057.1		PaaI family thioesterase			CSW64_RS10495	435	144	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2123263	2124462	-							CSW64_RS10500	1200		old_locus_tag=CSW64_10490
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2123263	2124462	-	WP_172448512.1	WP_172448512.1		peptidoglycan DD-metalloendopeptidase family protein			CSW64_RS10500	1200	399	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2124608	2125297	-							CSW64_RS10505	690		old_locus_tag=CSW64_10495
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2124608	2125297	-	WP_099622059.1	WP_099622059.1		response regulator			CSW64_RS10505	690	229	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2125294	2127993	-							CSW64_RS10510	2700		old_locus_tag=CSW64_10500
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2125294	2127993	-	WP_099622060.1	WP_099622060.1		sensor histidine kinase KdpD			CSW64_RS10510	2700	899	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2127990	2128580	-					kdpC		CSW64_RS10515	591		old_locus_tag=CSW64_10505
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2127990	2128580	-	WP_099622061.1	WP_099622061.1		potassium-transporting ATPase subunit KdpC	kdpC		CSW64_RS10515	591	196	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2128699	2130768	-					kdpB		CSW64_RS10520	2070		old_locus_tag=CSW64_10510
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2128699	2130768	-	WP_099622062.1	WP_099622062.1		potassium-transporting ATPase subunit KdpB	kdpB		CSW64_RS10520	2070	689	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2130788	2132497	-					kdpA		CSW64_RS10525	1710		old_locus_tag=CSW64_10515
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2130788	2132497	-	WP_099622063.1	WP_099622063.1		potassium-transporting ATPase subunit KdpA	kdpA		CSW64_RS10525	1710	569	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2132893	2133108	+							CSW64_RS10535	216		old_locus_tag=CSW64_10525
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2132893	2133108	+	WP_150131373.1	WP_150131373.1		hypothetical protein			CSW64_RS10535	216	71	
gene	tRNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2133168	2133244	+							CSW64_RS10540	77		old_locus_tag=CSW64_10530
tRNA		GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2133168	2133244	+				tRNA-Pro			CSW64_RS10540	77		anticodon=TGG
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2133275	2133580	+							CSW64_RS10545	306		old_locus_tag=CSW64_10535
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2133275	2133580	+	WP_099622066.1	WP_099622066.1		ETC complex I subunit			CSW64_RS10545	306	101	
gene	tRNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2133603	2133679	+							CSW64_RS10550	77		old_locus_tag=CSW64_10540
tRNA		GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2133603	2133679	+				tRNA-Arg			CSW64_RS10550	77		anticodon=TCT
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2133935	2134447	+							CSW64_RS10555	513		old_locus_tag=CSW64_10545
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2133935	2134447	+	WP_099622067.1	WP_099622067.1		hypothetical protein			CSW64_RS10555	513	170	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2134525	2135007	+							CSW64_RS10560	483		old_locus_tag=CSW64_10550
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2134525	2135007	+	WP_099622068.1	WP_099622068.1		hypothetical protein			CSW64_RS10560	483	160	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2135283	2137190	+							CSW64_RS10565	1908		old_locus_tag=CSW64_10555
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2135283	2137190	+	WP_099622069.1	WP_099622069.1		right-handed parallel beta-helix repeat-containing protein			CSW64_RS10565	1908	635	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2137176	2138333	-					metC		CSW64_RS10570	1158		old_locus_tag=CSW64_10560
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2137176	2138333	-	WP_099622070.1	WP_099622070.1		cystathionine beta-lyase	metC		CSW64_RS10570	1158	385	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2138419	2139507	+							CSW64_RS10575	1089		old_locus_tag=CSW64_10565
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2138419	2139507	+	WP_099622071.1	WP_099622071.1		amino acid ABC transporter substrate-binding protein			CSW64_RS10575	1089	362	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2139515	2140354	-					sseA		CSW64_RS10580	840		old_locus_tag=CSW64_10570
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2139515	2140354	-	WP_099622072.1	WP_099622072.1		3-mercaptopyruvate sulfurtransferase	sseA		CSW64_RS10580	840	279	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2140359	2141366	-							CSW64_RS10585	1008		old_locus_tag=CSW64_10575
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2140359	2141366	-	WP_099622073.1	WP_099622073.1		cysteine synthase A			CSW64_RS10585	1008	335	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2141476	2142093	-							CSW64_RS10590	618		old_locus_tag=CSW64_10580
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2141476	2142093	-	WP_099622074.1	WP_099622074.1		pyridoxamine 5'-phosphate oxidase family protein			CSW64_RS10590	618	205	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2142232	2143473	-							CSW64_RS10595	1242		old_locus_tag=CSW64_10585
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2142232	2143473	-	WP_099622075.1	WP_099622075.1		cyclopropane-fatty-acyl-phospholipid synthase family protein			CSW64_RS10595	1242	413	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2143572	2144996	-							CSW64_RS10600	1425		old_locus_tag=CSW64_10590
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2143572	2144996	-	WP_099622076.1	WP_099622076.1		DNA photolyase family protein			CSW64_RS10600	1425	474	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2145226	2146695	+					rfaE2		CSW64_RS10605	1470		old_locus_tag=CSW64_10595
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2145226	2146695	+	WP_099622077.1	WP_099622077.1		D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	rfaE2		CSW64_RS10605	1470	489	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2146699	2147700	+					rfaD		CSW64_RS10610	1002		old_locus_tag=CSW64_10600
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2146699	2147700	+	WP_099622078.1	WP_099622078.1		ADP-glyceromanno-heptose 6-epimerase	rfaD		CSW64_RS10610	1002	333	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2147734	2148909	+							CSW64_RS10615	1176		old_locus_tag=CSW64_10605
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2147734	2148909	+	WP_099622079.1	WP_099622079.1		DUF3089 domain-containing protein			CSW64_RS10615	1176	391	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2148998	2149366	-							CSW64_RS10620	369		old_locus_tag=CSW64_10610
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2148998	2149366	-	WP_099622080.1	WP_099622080.1		DUF6285 domain-containing protein			CSW64_RS10620	369	122	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2149363	2150337	-							CSW64_RS10625	975		old_locus_tag=CSW64_10615
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2149363	2150337	-	WP_099622081.1	WP_099622081.1		phosphotransferase family protein			CSW64_RS10625	975	324	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2150357	2152429	-					recG		CSW64_RS10630	2073		old_locus_tag=CSW64_10620
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2150357	2152429	-	WP_099622082.1	WP_099622082.1		ATP-dependent DNA helicase RecG	recG		CSW64_RS10630	2073	690	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2152642	2152917	+							CSW64_RS10635	276		old_locus_tag=CSW64_10625
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2152642	2152917	+	WP_099622083.1	WP_099622083.1		succinate dehydrogenase assembly factor 2			CSW64_RS10635	276	91	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2152907	2156419	+					mfd		CSW64_RS10640	3513		old_locus_tag=CSW64_10630
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2152907	2156419	+	WP_099622084.1	WP_099622084.1		transcription-repair coupling factor	mfd		CSW64_RS10640	3513	1170	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2156450	2157748	+							CSW64_RS10645	1299		old_locus_tag=CSW64_10635
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2156450	2157748	+	WP_150131374.1	WP_150131374.1		hypothetical protein			CSW64_RS10645	1299	432	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2157808	2158392	-							CSW64_RS10650	585		old_locus_tag=CSW64_10640
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2157808	2158392	-	WP_099622086.1	WP_099622086.1		hypothetical protein			CSW64_RS10650	585	194	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2158612	2159463	+					rpsB		CSW64_RS10655	852		old_locus_tag=CSW64_10645
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2158612	2159463	+	WP_099622087.1	WP_099622087.1		30S ribosomal protein S2	rpsB		CSW64_RS10655	852	283	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2159569	2160507	+					tsf		CSW64_RS10660	939		old_locus_tag=CSW64_10650
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2159569	2160507	+	WP_099622088.1	WP_099622088.1		translation elongation factor Ts	tsf		CSW64_RS10660	939	312	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2160608	2161330	+					pyrH		CSW64_RS10665	723		old_locus_tag=CSW64_10655
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2160608	2161330	+	WP_099622089.1	WP_099622089.1		UMP kinase	pyrH		CSW64_RS10665	723	240	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2161351	2161917	+					frr		CSW64_RS10670	567		old_locus_tag=CSW64_10660
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2161351	2161917	+	WP_099622090.1	WP_099622090.1		ribosome recycling factor	frr		CSW64_RS10670	567	188	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2161974	2162708	+					uppS		CSW64_RS10675	735		old_locus_tag=CSW64_10665
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2161974	2162708	+	WP_099622091.1	WP_099622091.1		polyprenyl diphosphate synthase	uppS		CSW64_RS10675	735	244	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2162686	2163540	+							CSW64_RS10680	855		old_locus_tag=CSW64_10670
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2162686	2163540	+	WP_099622092.1	WP_099622092.1		phosphatidate cytidylyltransferase			CSW64_RS10680	855	284	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2163528	2164724	+							CSW64_RS10685	1197		old_locus_tag=CSW64_10675
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2163528	2164724	+	WP_099622093.1	WP_099622093.1		1-deoxy-D-xylulose-5-phosphate reductoisomerase			CSW64_RS10685	1197	398	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2164747	2165958	+							CSW64_RS10690	1212		old_locus_tag=CSW64_10680
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2164747	2165958	+	WP_099622094.1	WP_099622094.1		site-2 protease family protein			CSW64_RS10690	1212	403	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2165988	2168360	+					bamA		CSW64_RS10695	2373		old_locus_tag=CSW64_10685
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2165988	2168360	+	WP_099622095.1	WP_099622095.1		outer membrane protein assembly factor BamA	bamA		CSW64_RS10695	2373	790	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2168367	2169017	+							CSW64_RS10700	651		old_locus_tag=CSW64_10690
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2168367	2169017	+	WP_099622096.1	WP_099622096.1		OmpH family outer membrane protein			CSW64_RS10700	651	216	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2169193	2170215	+					lpxD		CSW64_RS10705	1023		old_locus_tag=CSW64_10695
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2169193	2170215	+	WP_099622097.1	WP_099622097.1		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD		CSW64_RS10705	1023	340	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2170212	2170676	+					fabZ		CSW64_RS10710	465		old_locus_tag=CSW64_10700
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2170212	2170676	+	WP_099622098.1	WP_099622098.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ		CSW64_RS10710	465	154	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2170673	2171467	+					lpxA		CSW64_RS10715	795		old_locus_tag=CSW64_10705
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2170673	2171467	+	WP_099622099.1	WP_099622099.1		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	lpxA		CSW64_RS10715	795	264	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2171470	2172309	+					lpxI		CSW64_RS10720	840		old_locus_tag=CSW64_10710
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2171470	2172309	+	WP_099622100.1	WP_099622100.1		UDP-2,3-diacylglucosamine diphosphatase LpxI	lpxI		CSW64_RS10720	840	279	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2172306	2173475	+					lpxB		CSW64_RS10725	1170		old_locus_tag=CSW64_10715
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2172306	2173475	+	WP_099622101.1	WP_099622101.1		lipid-A-disaccharide synthase	lpxB		CSW64_RS10725	1170	389	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2173478	2173834	+							CSW64_RS10730	357		old_locus_tag=CSW64_10720
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2173478	2173834	+	WP_099622102.1	WP_099622102.1		hypothetical protein			CSW64_RS10730	357	118	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2173837	2175018	+							CSW64_RS10735	1182		old_locus_tag=CSW64_10725
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2173837	2175018	+	WP_099622103.1	WP_099622103.1		NAD(P)/FAD-dependent oxidoreductase			CSW64_RS10735	1182	393	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2175110	2175430	-							CSW64_RS10740	321		old_locus_tag=CSW64_10730
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2175110	2175430	-	WP_099622104.1	WP_099622104.1		polyhydroxyalkanoic acid system family protein			CSW64_RS10740	321	106	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2175437	2176009	-							CSW64_RS10745	573		old_locus_tag=CSW64_10735
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2175437	2176009	-	WP_172448513.1	WP_172448513.1		sugar O-acetyltransferase			CSW64_RS10745	573	190	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2176084	2177361	-					gltA		CSW64_RS10750	1278		old_locus_tag=CSW64_10740
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2176084	2177361	-	WP_099622106.1	WP_099622106.1		citrate synthase	gltA		CSW64_RS10750	1278	425	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2177427	2178839	-					gltX		CSW64_RS10755	1413		old_locus_tag=CSW64_10745
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2177427	2178839	-	WP_099622107.1	WP_099622107.1		glutamate--tRNA ligase	gltX		CSW64_RS10755	1413	470	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2178880	2180973	+							CSW64_RS10760	2094		old_locus_tag=CSW64_10750
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2178880	2180973	+	WP_245863898.1	WP_245863898.1		ComEC family competence protein			CSW64_RS10760	2094	697	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2181058	2181942	+							CSW64_RS10765	885		old_locus_tag=CSW64_10755
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2181058	2181942	+	WP_099622109.1	WP_099622109.1		dihydrodipicolinate synthase family protein			CSW64_RS10765	885	294	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2181950	2182846	+							CSW64_RS10770	897		old_locus_tag=CSW64_10760
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2181950	2182846	+	WP_099622110.1	WP_099622110.1		bestrophin family protein			CSW64_RS10770	897	298	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2182926	2183282	+							CSW64_RS10775	357		old_locus_tag=CSW64_10765
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2182926	2183282	+	WP_099622111.1	WP_099622111.1		glyoxalase			CSW64_RS10775	357	118	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2183307	2184032	+							CSW64_RS10780	726		old_locus_tag=CSW64_10770
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2183307	2184032	+	WP_099622112.1	WP_099622112.1		HAD family hydrolase			CSW64_RS10780	726	241	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2184029	2184379	+							CSW64_RS10785	351		old_locus_tag=CSW64_10775
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2184029	2184379	+	WP_099622113.1	WP_099622113.1		DUF2200 domain-containing protein			CSW64_RS10785	351	116	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2184376	2184873	-							CSW64_RS10790	498		old_locus_tag=CSW64_10780
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2184376	2184873	-	WP_099622114.1	WP_099622114.1		Rrf2 family transcriptional regulator			CSW64_RS10790	498	165	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2184933	2186195	+							CSW64_RS10795	1263		old_locus_tag=CSW64_10785
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2184933	2186195	+	WP_099622115.1	WP_099622115.1		FAD-dependent oxidoreductase			CSW64_RS10795	1263	420	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2186273	2186926	+							CSW64_RS10800	654		old_locus_tag=CSW64_10790
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2186273	2186926	+	WP_099622116.1	WP_099622116.1		glutathione S-transferase family protein			CSW64_RS10800	654	217	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2187023	2187244	+							CSW64_RS10805	222		old_locus_tag=CSW64_10795
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2187023	2187244	+	WP_099622117.1	WP_099622117.1		hypothetical protein			CSW64_RS10805	222	73	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2187352	2187549	+							CSW64_RS10810	198		old_locus_tag=CSW64_10800
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2187352	2187549	+	WP_150131375.1	WP_150131375.1		hypothetical protein			CSW64_RS10810	198	65	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2187559	2187882	-							CSW64_RS10815	324		old_locus_tag=CSW64_10805
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2187559	2187882	-	WP_150131376.1	WP_150131376.1		barstar family protein			CSW64_RS10815	324	107	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2187960	2188358	+							CSW64_RS10820	399		old_locus_tag=CSW64_10810
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2187960	2188358	+	WP_172448514.1	WP_172448514.1		GFA family protein			CSW64_RS10820	399	132	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2188536	2189240	-					lexA		CSW64_RS10825	705		old_locus_tag=CSW64_10815
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2188536	2189240	-	WP_099624204.1	WP_099624204.1		transcriptional repressor LexA	lexA		CSW64_RS10825	705	234	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	2189383	2189778	+							CSW64_RS10830	396		old_locus_tag=CSW64_10820
