start,end,score,strand
3938188,3938213,75,-
3941055,3941090,61,+
3941525,3941547,49,+
3942220,3942243,50,-
3942626,3942643,69,-
3942680,3942715,59,-
3942996,3943023,55,+
3944129,3944152,49,-
3944479,3944509,62,-
3945278,3945301,72,+
3945356,3945380,70,-
3945586,3945613,68,-
3945721,3945747,56,-
3948258,3948278,64,-
3950035,3950074,53,-
3950604,3950633,98,+
3951030,3951061,77,+
3954393,3954411,49,-
3954724,3954741,52,-
3955768,3955793,57,-
3956266,3956298,70,-
3956300,3956324,59,-
3956407,3956427,47,+
3956517,3956540,49,-
3956754,3956792,55,-
3957222,3957250,54,+
3961492,3961516,59,-
3962451,3962494,49,-
3963373,3963390,69,-
3965256,3965280,59,-
3965830,3965855,47,-
3966357,3966379,97,+
3966396,3966430,136,+
3972470,3972491,72,+
3972857,3972879,48,-
3973096,3973128,63,-
3975691,3975726,47,+
3976582,3976612,51,-
3978484,3978504,51,-
3979226,3979250,69,-
3979890,3979925,76,+
3980227,3980264,64,+
3980317,3980335,49,+
3985376,3985400,60,-
3985907,3985939,65,-
3987960,3987997,61,-
3989454,3989481,65,-
3989577,3989602,75,-
3992759,3992805,48,-
3994061,3994083,48,+
3995380,3995411,62,-
3996736,3996755,66,+
3997136,3997175,61,-
3997872,3997892,47,+
4001675,4001718,48,+
4003654,4003685,77,-
4004388,4004407,51,-
4004590,4004615,47,-
4008710,4008728,67,-
4012778,4012797,66,+
4015634,4015653,47,+
4016126,4016155,55,-
4016316,4016346,55,-
4018443,4018482,54,-
4021179,4021210,50,+
4021350,4021378,54,+
4024226,4024263,58,+
4024321,4024361,58,-
4025178,4025197,49,-
4026297,4026314,50,-
4027497,4027526,98,+
4030696,4030719,106,+
4031582,4031611,52,-
4036203,4036240,47,-
4036548,4036570,48,-
4037944,4037976,93,+
4040215,4040262,50,-
4041949,4041978,98,-
4045853,4045887,48,-
4046457,4046480,60,-
4046672,4046701,52,+
4048105,4048149,50,-
4048506,4048535,57,+
4048560,4048585,67,-
4049122,4049149,71,-
4049771,4049798,55,-
4051345,4051375,60,-
4051829,4051864,67,-
4052277,4052312,58,-
4054838,4054864,56,-
4055407,4055426,47,+
4056342,4056387,48,-
4056962,4056985,50,+
4058298,4058336,59,-
4058413,4058432,49,-
4059935,4059966,55,-
4061308,4061332,48,-
4062112,4062133,63,-
4062496,4062516,48,-
4062766,4062790,61,+
4062841,4062870,98,+
4062946,4062974,63,-
4064982,4065011,87,-
4066625,4066658,48,-
4067487,4067505,49,+
4069199,4069234,58,+
4069296,4069317,49,-
4075217,4075234,50,-
4076077,4076099,61,-
4085213,4085232,47,+
4085572,4085608,48,-
4090098,4090115,50,-
4090436,4090465,69,-
4091727,4091755,54,-
4091896,4091924,69,-
4092876,4092895,47,-
4093535,4093567,59,-
4095981,4096006,57,+
4096145,4096184,70,-
4096918,4096950,64,+
4098368,4098395,61,-
4099137,4099178,48,-
4100009,4100051,50,+
4102069,4102101,60,+
4103610,4103649,53,-
4110386,4110406,64,+
4114947,4114979,49,+
4115596,4115621,61,+
4117268,4117283,53,-
4118697,4118720,48,-
4119565,4119596,67,+
4125023,4125056,48,-
4125105,4125135,70,+
4126119,4126144,57,-
4126330,4126366,64,-
4126749,4126769,51,-
4127979,4127999,64,-
4131238,4131256,49,+
4131258,4131292,56,-
4131912,4131941,52,-
4133771,4133791,49,-
4134211,4134255,52,+
4134425,4134460,50,+
4134956,4135003,50,-
4136289,4136304,53,+
4137691,4137721,49,-
4140691,4140724,52,-
4142994,4143030,59,+
4143759,4143784,47,-
4143798,4143840,52,-
4147663,4147690,67,-
4148917,4148957,52,+
4149233,4149266,58,-
4153149,4153170,63,+
4156120,4156155,55,+
4156268,4156297,52,-
4158612,4158647,61,+
4164302,4164342,52,+
4164973,4164992,47,-
4166055,4166102,49,-
4169029,4169055,56,+
4170688,4170710,48,-
4172632,4172665,62,+
4180018,4180056,53,+
4183735,4183762,55,+
4185593,4185616,60,-
4185810,4185839,98,-
4187783,4187817,59,+
4189809,4189840,50,-
4191087,4191117,67,-
4191723,4191759,70,-
4192704,4192735,67,+
4194373,4194395,61,+
4194792,4194828,91,+
4194869,4194886,69,-
4196459,4196490,66,+
4197090,4197118,54,-
4197871,4197906,50,-
4198175,4198202,61,-
4201910,4201934,59,-
4203424,4203462,53,+
4204039,4204068,52,+
4205198,4205219,48,-
4207673,4207696,49,+
4211771,4211801,51,-
4213546,4213575,60,+
4213744,4213768,71,+
4216641,4216673,49,-
4221329,4221348,47,+
4221780,4221821,50,+
4221840,4221874,108,-
4223648,4223681,64,-
4224377,4224402,67,-
4228813,4228846,48,-
4229065,4229105,53,-
4230050,4230082,51,-
4230803,4230824,53,-
4230942,4230960,49,-
4231031,4231060,98,+
4231076,4231113,60,-
4231141,4231164,49,-
4232449,4232488,73,-
4233675,4233704,98,-
4235052,4235088,61,-
4236831,4236857,56,-
4240731,4240764,56,+
4242538,4242559,62,-
4244090,4244106,52,-
4247660,4247697,59,-
4247805,4247828,60,+
4249535,4249565,77,-
4249779,4249797,49,-
4253600,4253631,52,+
4255964,4255997,62,-
4256110,4256139,98,+
4257782,4257806,48,-
4261831,4261858,55,+
4263617,4263642,58,-
4264441,4264466,57,+
4265448,4265467,112,+
4265512,4265529,69,-
4265973,4266001,54,+
4268186,4268224,59,-
4268656,4268683,55,+
4272599,4272618,47,-
4273657,4273681,48,-
4273741,4273782,55,+
4274016,4274056,92,-
4275997,4276024,65,+
4277051,4277079,54,+
4277426,4277449,48,-
4277791,4277829,56,+
4277894,4277914,47,-
4277919,4277938,66,-
4278607,4278629,48,-
4279715,4279758,50,-
4283901,4283946,53,-
4284018,4284042,72,-
4288594,4288636,53,-
4288781,4288800,49,+
4289155,4289186,65,-
4289324,4289348,48,-
4289739,4289773,136,+
4289784,4289806,97,+
4290234,4290264,62,+
4290603,4290633,51,-
4291443,4291463,47,+
4291551,4291576,75,-
4291719,4291742,48,-
4292781,4292809,55,-
4294047,4294070,61,-
4294533,4294574,65,-
4294951,4294978,71,+
4299086,4299115,52,-
4299592,4299629,59,+
4300786,4300818,67,-
4300847,4300865,67,-
4302263,4302289,56,-
4302700,4302718,49,-
4303258,4303279,49,+
4306622,4306641,49,-
4308836,4308861,57,-
4310149,4310188,98,+
4311939,4311960,49,+
4312005,4312025,49,-
4312153,4312171,51,+
4312210,4312252,53,+
4312387,4312409,51,+
4312444,4312483,53,+
4312874,4312909,57,-
4313225,4313248,50,-
4313297,4313328,60,+
4313580,4313615,55,-
4313658,4313699,53,+
4313842,4313861,52,-
4313973,4314002,63,-
4314075,4314109,58,-
4314245,4314264,47,-
4315785,4315824,57,-
4319086,4319112,56,-
4319617,4319635,49,-
4327365,4327384,47,+
4333294,4333325,82,-
4335843,4335870,55,+
4335919,4335949,51,-
4340180,4340201,48,-
4341856,4341882,56,+
4345027,4345048,63,-
4353009,4353054,52,-
4353677,4353695,49,-
4355129,4355146,50,-
4366563,4366585,48,-
4367702,4367734,49,+
4379021,4379049,68,+
4385068,4385106,61,+
4385881,4385925,52,-
4386845,4386871,61,+
4391258,4391280,63,+
4397744,4397766,51,-
4399289,4399305,70,+
4403433,4403469,54,-
4404622,4404637,53,+
4405667,4405698,59,+
4406683,4406698,72,+
4410757,4410777,49,+
4410926,4410962,56,-
4412451,4412494,49,-
4417229,4417265,59,-
4417547,4417580,58,+
4422291,4422321,63,-
4424294,4424313,47,-
4424923,4424943,51,-
4426541,4426581,53,-
4430149,4430178,54,+
4430329,4430353,48,-
4430809,4430839,51,-
4433749,4433771,49,+
4436112,4436128,53,-
4436167,4436186,47,+
4443668,4443697,52,-
4451483,4451516,52,+
4451790,4451829,58,+
4452522,4452554,51,+
4463264,4463299,100,-
4464655,4464689,60,-
4470636,4470657,48,-
4483768,4483792,48,-
4487254,4487291,58,+
4492781,4492799,49,-
4509872,4509897,71,-
4510211,4510233,61,-
4515595,4515619,48,+
4517368,4517408,52,-
4522238,4522267,54,-
4525970,4526002,62,-
4529165,4529185,47,-
4532916,4532954,53,-
4533446,4533463,69,-
4534634,4534654,47,+
4535292,4535316,59,+
4535405,4535429,48,+
4537944,4537964,48,-
4537996,4538014,50,-
4540271,4540293,48,-
4540864,4540894,51,-
4541751,4541778,64,-
4542439,4542468,52,-
4544400,4544421,49,+
4547623,4547648,57,+
4548000,4548018,49,-
4548825,4548845,49,-
4549187,4549214,71,-
4549918,4549951,65,+
4551249,4551277,54,-
4552352,4552390,56,-
4554752,4554773,63,+
4556173,4556206,56,-
4556438,4556461,50,-
4556906,4556932,56,-
4557539,4557576,59,+
4558336,4558357,48,+
4562976,4562999,49,+
4563149,4563180,83,-
4564581,4564600,66,+
4565893,4565924,61,-
4565936,4565968,65,-
4566685,4566721,64,-
4566760,4566790,79,-
4566952,4566976,71,-
4567003,4567029,61,-
4573171,4573208,47,-
4573379,4573412,67,-
4574383,4574402,49,+
4575045,4575068,60,-
4575232,4575275,55,-
4575583,4575611,55,-
4575937,4575975,58,-
4577854,4577875,62,-
4579423,4579459,54,+
4579468,4579503,92,-
4579540,4579575,48,+
4581259,4581285,84,+
4585613,4585647,54,+
4590495,4590523,54,-
4591031,4591066,50,+
4592041,4592077,59,-
4592841,4592864,48,+
4592870,4592892,48,-
4593738,4593773,65,+
4594221,4594252,67,-
4597822,4597857,59,+
4598038,4598056,67,+
4602146,4602172,86,+
4608601,4608616,53,-
4610378,4610398,47,+
4611823,4611849,55,+
4613434,4613453,47,+
4618543,4618589,47,-
4620226,4620255,98,+
4624268,4624302,55,+
4626029,4626048,49,+
4627262,4627291,52,+
4628545,4628575,83,-
4630454,4630488,62,+
4631789,4631814,57,+
4631992,4632011,47,+
4634010,4634035,57,-
4634421,4634465,49,-
4634593,4634611,52,+
4635326,4635349,49,+
4635670,4635707,61,+
4637684,4637714,64,-
4639267,4639299,49,+
4639760,4639802,53,+
4641007,4641025,52,-
4644500,4644521,63,-
4644660,4644685,57,-
4645114,4645139,47,+
4646843,4646878,61,+
4647057,4647076,93,+
4647292,4647323,52,+
4647331,4647358,71,+
4648877,4648906,52,+
4649011,4649030,47,-
4649167,4649196,61,+
4649486,4649507,48,-
4652842,4652876,58,+
4653265,4653292,55,+
4653460,4653499,86,+
